"queueLength:vector OppNet.Q3 ($0=11, $1=7.5, #0 - PreliminarySimulation-1-20191008-08:07:21-8328)",
3749.645766566935,1
3750.669417006369,0
3791.454857136484,1
3791.832913913087,0
3865.235605200394,1
3865.323602634846,0
3884.91047135077,1
3884.981223105515,2
3886.480197535799,1
3887.666626097699,0
4020.175176134605,1
4021.096833093271,0
4025.093892672199,1
4026.520115148459,0
4032.401215723845,1
4033.137115949694,0
4118.549506886485,1
4118.679003084296,0
4128.386939961673,1
4128.987868622623,0
4135.765014768064,1
4135.768490329894,0
4175.043995314071,1
4176.583822291024,0
4177.503353582868,1
4177.953753420888,0
4229.22062898235,1
4229.861078452033,0
4263.651644745508,1
4264.138321840097,0
4347.269825884606,1
4347.822513227424,0
4403.835066066937,1
4403.905817821682,2
4404.352625251948,1
4404.821479290293,0
4421.050573948516,1
4421.121325703261,2
4422.885760418082,1
4422.98181198181,0
4531.721696044381,1
4531.840084065711,0
4556.315278732351,1
4557.557392540096,0
4575.990144882727,1
4576.940251670814,0
4610.421160645885,1
4611.70176394166,0
4612.809767159937,1
4615.223225696613,0
4615.269125428734,1
4616.850066688748,0
4625.177310258667,1
4625.352336964953,0
4652.230251215434,1
4652.375474545178,0
4664.527042559419,1
4664.910362151338,0
4689.120625247389,1
4690.184758154213,0
4789.954314268066,1
4790.557091073865,0
4848.978912719194,1
4849.049664473939,2
4849.728168663204,1
4850.984080390987,0
4883.409928482352,1
4883.616094963818,0
4964.568751352653,1
4964.639503107398,2
4964.937200205856,1
4964.982912066343,0
5038.349499416563,1
5039.73696640164,0
5055.565007298142,1
5056.08397709101,0
5072.780515179721,1
5073.730621867045,0
5080.087838231367,1
5081.694617366258,0
5104.752172674082,1
5104.756220519923,0
5117.048964018067,1
5118.902941733028,0
5326.094416865812,1
5326.231679946278,0
5362.984790897767,1
5363.329171582457,0
5404.723129712571,1
5406.522952992605,0
5407.182487981368,1
5407.32474467349,0
5527.761794907166,1
5528.719692885908,0
5643.351633540625,1
5643.569913681543,0
5744.185322561302,1
5745.089220158296,0
5766.319546980475,1
5768.708153494527,2
5768.822718284374,1
5770.88566968521,0
5832.722220237994,1
5832.945255862913,0
5884.368743882731,1
5885.502915851304,0
5916.340401377092,1
5916.411153131837,2
5916.453710676608,1
5917.358964094976,0
5921.259117914686,1
5921.675209778169,0
5967.986925021829,1
5969.061241354487,0
6022.092806935363,1
6022.15703832039,0
6049.14574789213,1
6049.170968332582,0
6073.7393305801,1
6074.930894268984,0
6177.032377869574,1
6177.160534661323,0
6209.004035363935,1
6209.376827706895,0
6285.244141696642,1
6286.319744593589,0
6368.86232283574,1
6368.933074590485,2
6369.956453739396,1
6370.076507730408,0
6395.915263792507,1
6397.338093824507,0
6486.911519737996,1
6487.458426609116,0
6526.261252038748,1
6526.285863690539,0
6531.179968576342,1
6531.250720331087,2
6531.321472085832,3
6532.935758770646,2
6536.027933359191,3
6536.285107935636,2
6538.107084939105,1
6539.867098186581,0
6582.826492221079,1
6583.536831375021,0
6629.554299328222,1
6630.088318707225,0
6649.229165478598,1
6650.192525500446,0
6651.61777199265,1
6651.688523747395,2
6651.958316375209,1
6652.279417219775,0
6723.009913542508,1
6723.31793852,0
6742.684779692884,1
6744.851710224271,0
6845.977826982358,1
6846.724297932422,0
6890.246275820704,1
6890.273583865991,0
6936.974082927847,1
6937.550473499795,0
6986.161248303787,1
6986.464897776854,0
7298.499748441006,1
7298.890375197835,0
7318.174614591382,1
7319.074639667551,0
7460.817394181608,1
7460.888145936353,2
7465.87780134056,1
7467.353550452452,0
7507.545201288751,1
7507.980216578941,0
7534.598142245518,1
7535.364728251287,0
7546.894933589503,1
7547.022843177074,0
7620.675681653413,1
7620.916546150925,0
7637.891189534992,1
7638.193574018671,0
7652.647339147774,1
7655.160825018208,0
7664.944130491759,1
7665.105082821505,0
7696.845036231375,1
7696.91578798612,2
7697.178502419134,1
7698.200642206724,0
7731.346803749278,1
7732.967171347748,0
7952.689047941008,1
7952.893172499761,0
8011.713646392136,1
8012.972328153518,0
8105.169260606422,1
8107.051128159461,0
8156.815784251159,1
8157.213404733277,0
8166.653217326347,1
8166.759856385678,0
8240.433965390257,1
8241.965207561654,0
8242.893323659054,1
8242.984330325427,0
8272.405622884618,1
8272.476374639363,2
8272.518098412785,1
8272.695011993488,0
8294.539847303791,1
8294.610599058536,2
8295.222188179065,1
8295.72645634672,0
8348.645729217325,1
8349.206153628849,0
8410.12968593725,1
8410.186125745665,0
8412.518292451302,1
8412.695825015396,0
8444.560701700408,1
8446.94930821446,2
8447.020059969205,3
8447.474978630077,2
8447.76782005043,1
8449.030963217945,0
8560.150540333867,1
8560.731455174249,0
8579.825406484243,1
8579.896158238988,2
8580.573050118995,1
8580.590316905004,0
8643.768721472965,1
8644.368385772882,0
8688.037170311311,1
8688.467745312767,0
8695.415245117702,1
8696.170929943737,0
8884.785831815071,1
8886.422592801277,0
8887.174438329123,1
8887.514449973489,0
9024.9692531365,1
9025.488129069335,0
9069.166950220101,1
9072.507059903078,0
9234.014705984245,1
9234.838318856096,0
9248.770855597027,1
9248.833576430357,0
9332.389036736125,1
9332.436564267561,0
9361.901335961689,1
9362.222934754749,0
9396.332351724847,1
9397.158542438619,0
9428.304009219208,1
9429.532784834526,0
9784.910958194773,1
9786.215865683032,0
9870.988497602668,1
9871.29584060937,0
9900.500796828232,1
9900.725603630744,0
9905.419513365826,1
9906.987053526414,0
