"lifeTime:vector OppNet.sink ($0=11, $1=7.5, #0 - PreliminarySimulation-1-20191008-08:07:21-8328)",
953.515338493546,3.510525208025999417
956.169262348667,3.48744776871699978
958.421190148201,2.916300124452999562
978.769899978559,3.238044101209999845
982.911958103415,5.83583915979200005
983.63601461179,2.469387088083999862
992.32738567632,6.0973575057679987
999.470204270126,5.40518697452199957
999.677259063646,4.315525261185999975
1005.218727716301,4.051749862432998827
1005.808529850223,4.009394256018000017
1015.00635314906,3.846138426490999665
1015.123747907967,3.962241180114999912
1021.705981229084,5.26332047165900006
1022.535952457604,3.667487966564999957
1025.035865118817,4.99320355379699873
1042.178571784158,2.233649963339999535
1042.532842784687,2.31150021188099951
1069.520320442854,3.953745144341000087
1069.549111907049,3.441736200919999417
1070.615495188234,4.155952772392000212
1079.547339807818,3.44337146965999972
1083.842744020668,3.813625861620999462
1087.015954387205,4.650724210315999565
1087.994979917528,5.221860134933999455
1095.972770886213,2.958404759149999552
1100.871836135625,3.72462119258300015
1104.530723688404,7.28916741409199883
1113.370752708812,2.073933767137999585
1121.166878803549,7.034922534414999235
1122.33299522538,8.100561229341000285
1123.077136204823,8.42744265878500085
1123.561535117142,7.080127174527
1148.094429989394,2.386987737420000135
1161.84758924381,4.230449754193999805
1168.901055211016,3.346448483825999342
1169.751907722003,2.641880904455999422
1172.929021946792,2.520549672846000167
1184.764147299893,2.501270780950999737
1192.757869831104,2.668921299682999397
1199.12557268817,4.000790234508999162
1199.578244935568,2.305075287098000018
1203.364975354802,3.925520270530999925
1204.790390710334,5.037503586108000405
1205.433471755871,3.552927677348999487
1205.498769415066,3.21018512537899968
1211.490096602057,4.974144979186998915
1219.875098453446,4.005646044739998842
1227.212233752352,4.038343023950000427
1230.080294660242,4.851797693507998925
1246.6007478656,3.183821504826999755
1249.281475463156,3.353124122582999952
1251.348514654778,3.83307099185799947
1251.623677303417,2.657226464680999975
1276.711455266494,3.338607914915999495
1292.960405179619,4.049024053054999665
1293.116037477018,2.696435710715999952
1296.030898668092,4.20668175232600027
1302.741999122289,3.926908995398999725
1320.844078094778,3.037291404237000045
1324.743796192361,3.807484735295999717
1325.052764471252,2.41629826130799951
1342.420246997548,3.928156845022999537
1344.762087040388,3.475311537438999552
1347.358517377192,3.410511182526000142
1347.412666569213,3.253726867106999862
1357.30330479103,3.640358949244999905
1364.050347334911,2.792908034153000137
1364.740276146199,2.187555732182000047
1374.575447769243,3.288619042261999845
1379.485976792796,3.899954901426999837
1385.535893165669,4.376968502577000195
1391.411171692033,3.622009833755999592
1392.992060025931,4.345941520120000217
1396.316208167648,1.990975583985000066
1401.009108852101,2.592817385558999975
1408.466639547994,2.083258850526999765
1423.069942636884,3.961383169823999832
1423.301607564338,3.776366861512999925
1436.503500670542,5.155259479823000015
1440.671090822807,2.968570050718999362
1443.325848215861,3.438380020828000187
1460.036128328411,2.663433004822000062
1485.113058017173,2.44399063435399987
1487.347187634951,3.435637677128999795
1496.256160319716,5.018398769896998935
1497.005350182203,1.84042552262700009
1514.231908336944,2.018164477292999407
1524.382563447947,2.07694972957300016
1536.69684353275,3.407395320998999982
1539.291141013221,3.05769181166099989
1541.619735373215,4.085344499497999475
1542.50224383672,3.4081046049200001
1546.498693947898,3.887496401797999805
1550.957984335513,2.775950309269999737
1583.026443449263,3.777662015437999607
1583.456466040661,2.786457574727999807
1588.273889745561,3.57886196820599965
1602.811401978514,2.786714671827999355
1605.320458780781,3.353858178014999842
1606.374133358001,4.22656845376499922
1609.190474058408,4.038942996696999175
1631.86842520318,4.186957581107000317
1633.205547336791,3.380320200825999587
1642.360296197032,4.33013823536999885
1649.041819471465,5.662633407458999435
1654.487865625075,4.036927163075999287
1663.328533522299,5.67958298125100033
1664.747490573403,4.525873176486999925
1669.422852049614,2.455190179754000102
1683.944607538943,1.817847268653999916
1688.953743469693,4.280648311280000207
1704.212769879763,3.789384217490999502
1715.953010729851,3.582707330264999417
1737.969441191082,2.613674613738999662
1738.319132914062,2.110305308391000158
1743.052871495695,3.656939630073999567
1756.446137181425,5.090547139641
1780.260389789287,3.768263486878999462
1784.562590618818,3.830714365464999975
1793.008363892668,4.43851242966499979
1797.402546341453,3.723890892627999865
1818.362604690054,5.14118588186200041
1819.524640313469,3.080410348708999977
1831.573387989678,3.810836242541999912
1837.656796786192,4.597603778994999477
1865.858875210559,2.49095856977499962
1875.482490902721,5.09630808202899919
1876.823410253636,5.617794343224000265
1878.395564763075,4.744099351130000005
1880.560656315001,1.944677359082999757
1905.387137406626,3.80573097493899935
1917.960944809303,3.863610544946999942
1955.150910521818,3.091458811649999905
1961.710472127381,2.963657100179999827
1970.125752549127,4.75717178033299957
1996.154212411704,3.874273636148999757
1996.73664251945,2.97020231963099944
2003.453323433713,3.581827544990999515
2006.192259373307,3.466917487627999767
2010.118858808086,3.797711153455999507
2019.790969293058,6.86218307428899974
2042.93448216702,2.099626474844999526
2058.267069966139,2.62007972861099957
2060.766193461047,4.66112923705200008
2061.923242661978,4.03599571444799919
2070.77921697101,4.644106173529999975
2071.067356713484,3.778285639243000187
2082.31777586395,2.043111866137000015
2114.162035781179,2.789136568915999695
2137.703864605415,4.325705552597000275
2137.957717517353,4.00167908015899874
2142.802740409492,5.30567055586499945
2146.100305731145,2.403408189234999867
2153.526643942299,2.367850825686999437
2161.676652212395,4.021152073157999477
2166.638428800949,3.02414784114099965
2176.982244213272,3.9918470059209996
2178.067781137129,2.672439434649000127
2178.263675475755,1.874288983867999907
2181.341408686695,4.192043145043999875
2193.063874805794,4.089523094766999365
2197.94054257352,2.91845541249799999
2201.053128949115,2.476137473307999482
2205.201198735289,1.942547843505999952
2230.306614102602,3.69962593781500003
2239.605299773546,3.00246212335100003
2244.502162771565,3.890984454223000087
2252.504480857001,3.646327003180999767
2255.539879727791,4.391073071253000377
2262.159815909059,2.729302639272999532
2274.371580579329,3.15142275717599939
2280.249083054365,5.29722363807099936
2280.312353440573,3.091771974909999427
2288.97710075538,2.68790305367600001
2319.661797547215,4.28543562205599924
2323.067911491659,5.550413341759998765
2337.934690643354,2.741964058474999345
2340.36518185275,1.6423664318390001
2343.990499920963,2.95152018769200007
2350.863922550069,3.61192343897300015
2353.809354029744,4.308292857681999862
2358.40221231901,4.391717000756999645
2362.972268287591,2.371934010992999822
2367.515277381173,3.071257618384000117
2368.257416073848,2.883378517160999782
2377.265773511533,2.60817051978899971
2385.133243746302,4.15381809424599878
2391.259580209735,3.259634082935999532
2402.124948706238,2.80656083828900015
2405.157243819347,4.733655445343998715
2414.920872634338,3.131623057256000195
2417.104149584206,2.059685363915999535
2419.337697700199,4.060641818197000302
2431.759821781286,3.76161758083299967
2466.586820530973,3.86229468108499939
2477.226437375577,4.77033205934099945
2477.53660277327,3.95899252461900007
2490.637826251083,4.159297631115999025
2490.861341171733,3.920648877978999625
2491.323734951708,2.999310197850999937
2497.844579329877,2.38401198038700012
2513.241369090416,4.239955505206999912
2515.055761644192,4.553681559197999087
2520.230961222287,2.305653152721999877
2527.320369104612,4.509110515082999967
2542.465373782363,3.783437198374000037
2550.700855920883,4.071655894777999037
2553.709358715768,5.913274722486999455
2557.048476931687,3.497502636684999705
2557.611858442628,3.074984151444999355
2567.747443250868,3.925644923939000095
2572.055314517753,4.195264353959998957
2579.298373226515,3.8714214546279999
2579.499555264967,2.836497121249999852
2589.48926074751,3.236680878989999662
2590.208208776812,3.64303091243899944
2590.801547860435,3.636273378233999752
2611.38610241869,3.337896608462999725
2633.12633750988,1.667215361283000068
2640.126178587112,4.441540499454999827
2645.417943348177,2.492968487106999465
2652.982218700385,5.738889890111998655
2681.138505765011,3.539162636008999375
2682.478365279553,2.969606524476000142
2686.923469296272,4.542958488691999342
2694.638022147813,6.186255242936999435
2700.393977971218,3.505299029237999502
2714.210889026512,5.09857486928999924
2721.717134704178,3.271346864280999952
2739.188341964681,3.458262274276999707
2742.008408675683,3.738755077466000095
2757.623847679282,4.7861346302080001
2760.686403706281,5.78188071884100016
2761.005581161332,3.473425332487999545
2769.16255799332,4.8248137761159988
2769.984061740827,5.08570377773999913
2780.786276099623,4.111657045330000302
2783.03256745183,5.42911418698199985
2783.755002372851,5.302441473646998895
2786.020104042587,3.057795134104999577
2788.175674341273,2.62627104612399974
2798.444811397782,4.27091027433599988
2798.789965739641,4.149729204795999475
2800.389906163441,3.10070798287999948
2803.457466219265,2.31112906127200012
2805.660536324659,3.274504687062999675
2815.437058415909,2.55357193314899965
2820.619265613197,2.527283520059000025
2827.452944390175,3.281556706533999437
2836.470735881708,3.711680875206999612
2842.169691783007,2.030269613014000097
2845.164871897339,2.737333577660999487
2856.857282926044,2.144678626855999847
2857.018621326509,2.07466703269099994
2884.840916223329,4.76563825566299924
2896.675725165208,5.32160189013499971
2896.753519570407,3.002831553576999815
2897.09536577028,2.962004004701999967
2938.773079628272,3.54398630127599999
2945.188555062066,4.930211190243999985
2951.067255648831,3.867076281392999507
2959.31137215979,5.567921235242000195
2965.213367830005,3.185392983727999712
2967.529164305004,3.66491326728699994
2975.216301075232,2.382622198768999932
2984.04938516549,5.47991506354200018
2985.220687405213,2.148288279872999406
3008.247282034659,4.304164903283998795
3008.538264887168,3.512280498901000125
3011.906765956814,2.612471107365999845
3017.514986388638,4.67171526936799883
3019.548081434637,3.074391154270999837
3028.234058324452,3.470962215832999562
3031.477720814132,2.97130337983499969
3054.325671533839,2.79409272207599989
3056.113517190301,3.710229535337999687
3072.179762288154,4.219601965839999015
3081.119594117257,3.231617376112999357
3089.08583787035,4.026014634641999362
3095.865277347001,3.444142138460999352
3105.565416947601,3.22798333321899998
3107.732187241729,3.123739827606999405
3108.576105124312,2.673069229928000102
3130.010201812545,1.905923763300999765
3142.839613706398,2.243857803836999832
3157.057874813794,3.623467789389000145
3162.199635814802,2.066112585324999522
3167.430644203903,3.790220036667999877
3174.839016717907,2.557624143795999665
3218.445004154388,2.656062580444999975
3228.681419315427,3.173945747947000117
3230.499436341939,4.73828339017000031
3231.970493018206,4.605126877766998895
3233.527789302879,4.31965564038299908
3238.372024684949,3.718922223579999892
3239.707028747721,3.466889474374999817
3245.775826351827,3.087564487458999795
3252.950978260969,2.739682239188999432
3262.855625433001,2.245746490609000108
3265.443646079083,3.504650685931999892
3268.348177931405,3.948614907477999462
3270.758923262637,6.16967252337899905
3272.234910613114,5.20514193605700013
3280.051672949393,3.860593591883000095
3290.653724413032,3.718443019181999692
3295.710615455338,3.063220188564999437
3300.586623776308,4.254436706245998662
3304.617508470483,6.207570513114999825
3310.043661901503,2.820302128505999467
3314.694023732786,3.919564587951000132
3315.309698696774,2.62647853702099975
3319.191136337471,2.111499907632000007
3326.570788933176,1.825870307750999893
3351.703319183755,2.871193073463
3366.293169420285,3.746301507951999437
3380.787277638437,2.388767154831000097
3418.928013421393,3.97733356214100018
3420.841566910769,3.849055842958999375
3423.072196043244,2.799179010962999915
3440.09975674287,2.040463862708000056
3450.709200813394,3.251445178877999875
3453.730895443193,3.89654523788499939
3456.30087045957,5.054043449311999205
3457.210251718619,5.552199331640998965
3467.18388841584,4.3679028240019999
3492.283824305181,3.104169599920999705
3498.501810434754,4.536728366016999892
3499.571466382129,2.82696548665499935
3502.062754415008,2.934422501011999512
3509.20555912424,3.991859871111000032
3511.184086300671,5.938575677289000125
3517.696910636113,3.368990925951999657
3521.084288142416,2.8881678543779996
3521.102435175331,1.819204118501999803
3527.395467606135,5.655089338806000375
3528.133746158818,5.37465694854499885
3528.460205627762,3.26006021997899963
3530.717206784821,2.122571326860999358
3532.987218660559,4.37574298513900038
3535.778784382153,2.583272985800999945
3543.373286389331,1.986991083601999712
3556.717720556314,3.513896810320999525
3557.857457122349,1.851287078151000012
3570.389419386335,2.439847664193999667
3590.357122167938,4.33437433714099994
3600.727688474587,4.764200096361999905
3607.616711208356,4.594788693063000177
3607.8532612204,3.69590580770899989
3624.123487049158,5.1209291194999995
3634.441710671677,3.506726396362999752
3643.961119881088,4.080002776833000045
3644.339771267754,2.442566606193000022
3646.742070456168,3.792027671541999802
3652.537036678152,4.076009805434999562
3658.774973412112,2.961040879582999875
3658.806484018587,2.008281247757000001
3662.332655266105,4.99835914295799985
3667.343770902274,3.202568145653000175
3673.513448495464,4.07117082331300038
3686.480829885631,4.570170359652999875
3686.579819249702,3.068476060566999827
3687.843498615031,3.898124595156000165
3691.141952807339,4.001034808721000132
3691.831822261574,4.54618531599500029
3691.954181865563,4.285673390763999877
3710.960043319301,2.756907206023999627
3715.239423791593,3.09903457149799964
3727.553842996243,4.03322707953099878
3732.981687627113,4.4220580404999996
3744.546841926223,4.807605766445998765
3747.199412126398,3.249825323968999575
3750.669417006369,3.785734022920999905
3750.8498937148,3.748541883933000015
3770.598474355675,4.330735399615999607
3774.38844760971,3.57367788060399947
3791.832913913087,4.10514158626000024
3792.391058643815,3.609468893818999815
3795.398316541081,4.23559329757799928
3821.159505606589,3.775273113352000095
3841.081774156107,4.468144518788999857
3848.464778145849,3.771662518881999645
3853.421918893607,2.206319391753999595
3865.323602634846,2.916393714233000077
3866.631779288677,3.921714555508000177
3870.261980878172,3.124423630379999915
3880.482583373959,2.783769820430999952
3886.480197535799,5.420622101589000125
3887.666626097699,6.31702998044099926
3888.109277000905,5.70636739519499867
3892.933235627579,2.981945249895999502
3895.547955249809,4.499521795947998707
3941.587561973837,3.790389308813999475
3945.934859418529,3.739318425650999687
3953.979804597941,2.338107329460999737
3966.812316704748,4.76257262234099874
3979.4545134263,3.539003615363999862
4002.976137982027,2.53871516001300001
4010.429790207534,3.794420877480999525
4021.096833093271,4.450684484325998705
4021.452082004096,2.83669097209899944
4026.520115148459,3.732407282891999837
4026.855023118417,3.888947585273999845
4027.84023426828,2.026952091145999715
4033.137115949694,4.96139878439099922
4033.627774808472,3.327326138282999487
4055.025246765066,4.407837565898999425
4059.684842167958,2.621354406862999465
4064.541133208154,2.955376398344999862
4067.070348139111,2.322771546743999765
4073.485728450567,4.406710602604999117
4090.705397263495,5.6210142614749987
4096.494315913846,2.989148710779999425
4104.126772146732,3.82947711914799969
4109.336152752153,3.113063044720999695
4118.679003084296,3.505059586317999617
4118.858933499263,2.408403575004999897
4127.131024706437,4.6333186015069998
4128.987868622623,4.011004327958000095
4129.099124287493,3.644385131634999537
4135.768490329894,2.23952722680899984
4136.917848406991,3.278987484187999767
4140.645923608249,3.206981018670999705
4141.103601115759,3.071378340695999562
4151.735187983468,5.03191377769299917
4176.583822291024,6.211955741690999825
4177.953753420888,4.63257007880699943
4179.683781712766,4.680455329899999115
4183.010731780325,3.103619872758000205
4185.274601120873,2.466078222217999982
4195.906575229926,6.76517283821599944
4198.360924053302,4.360481477054999982
4209.59144416865,2.640635766312999335
4217.476227353207,2.331286464540999847
4224.612564346906,2.03730045160499972
4229.861078452033,3.95112547594299988
4230.988514686438,4.150459603387998782
4234.397933049733,2.428376699488000047
4239.722530310126,2.401190452874999425
4241.664359299698,2.162505127228000025
4246.748352255874,2.186610296715000058
4250.584803294936,4.394217951267998842
4254.811615367538,4.229837804426999507
4264.138321840097,4.139541129761999707
4264.399156292069,2.84994166059799968
4269.238651171795,4.30824908281499928
4288.689986134383,3.861339830838999437
4318.735962213171,6.71948849606399886
4320.427006578737,2.725306623382000015
4327.852196251441,1.999467632505000027
4330.197382621366,3.810384532455000065
4347.822513227424,2.41657715280600004
4349.426777194566,3.688162956729000165
4359.663368438528,1.802867078523999737
4364.883934990036,3.50746540136299954
4375.245071405639,2.700309135901999715
4377.13621243361,2.837931900756999845
4379.261659265077,1.704954731278999875
4387.416084693588,3.135996242924999662
4389.541569201692,3.812540304694000062
4399.008756974488,2.336581181279999687
4404.352625251948,3.68419563482499955
4404.821479290293,3.222918089909000182
4405.098075526094,3.10449089436399993
4410.025606575044,3.243414791481999502
4413.738894346286,2.875849552231999327
4422.885760418082,4.639588748071998815
4422.98181198181,3.752000726893999865
4423.414461965772,4.060710423687998707
4437.273429555037,5.307084957241999115
4456.086562476481,3.967413223970999582
4459.572360618361,4.070011323436998987
4468.043475897625,1.876984275768999835
4470.237475607007,2.73252409250099947
4492.562954126264,4.161790728609998865
4494.92241382686,2.314612846840999425
4507.108219715141,5.262283017473999155
4512.925327739664,3.711163243913
4521.433599978628,5.06848013012499974
4527.646527481757,6.352106727734000175
4531.840084065711,3.751554752728999612
4533.498277536081,4.74135074323799974
4546.209183222832,5.683459462210999265
4552.077785509042,4.315795565307999102
4557.557392540096,3.895088936647999475
4560.492481649095,6.686293342473000205
4569.051446650237,2.39771925537900009
4574.97599377554,3.31892328009799974
4576.940251670814,4.728132058965998735
4576.985865541659,2.94170735032899965
4586.052996097036,3.797748569808999415
4593.391403001014,2.509600950478000127
4595.779374533111,4.00950969289099922
4598.073019283806,2.757079789342999895
4611.70176394166,4.128863691050000265
4615.223225696613,7.243514577815998785
4616.850066688748,5.95877444406800014
4618.515662482965,4.877588597742999335
4625.352336964953,3.566734427204999655
4626.838466550191,5.02343222499700024
4630.464046555744,3.737719946511999662
4652.375474545178,4.145223089241000015
4652.685296780843,2.412818217706999657
4657.252864550004,1.745722331185000078
4664.910362151338,2.867276231356999705
4665.648124085753,3.01093738614900007
4681.921620629329,2.695443560463999677
4690.184758154213,4.603281085818998952
4690.599911879761,4.404985625671999452
4693.998622234374,2.000425377825999712
4711.535718177446,2.503895944648999882
4715.262909882197,5.42945630250599896
4721.772226370429,2.989611608806999487
4733.44617599929,2.31110767487999967
4743.590835771138,4.36809045681200024
4753.175320597186,2.62356665150399947
4762.9800012727,1.877615799148999891
4768.52071177767,4.425934783878998837
4770.593141559293,3.971692101927999362
4774.149321656712,4.913921898526998765
4790.557091073865,4.349231927665998732
4792.662734777116,6.17678559453299944
4802.271657565647,3.949935651425000125
4814.674876635898,2.97973741045199957
4826.809421075978,3.64945759743999963
4849.728168663204,3.29492704540099978
4850.984080390987,3.58265787911299947
4851.404186491706,3.971575731734000117
4866.790595126775,4.045042305594000337
4875.126458577582,5.04623021913499945
4883.616094963818,2.867914799342999632
4883.840503537504,2.561556167054999542
4887.17621411342,3.364222549592999362
4893.196724266648,1.979471100068999946
4914.934199902178,4.999770520029999315
4932.867286945856,2.305986532368999412
4935.012895171536,2.411247564976999757
4957.315489140624,2.673331398548000047
4964.937200205856,3.80289209308999963
4964.982912066343,3.467114564135999705
4965.468675079836,3.320304190194999437
4967.001286382092,3.522572624562999782
4980.01770133709,2.567155022696999455
4981.902057388215,2.048893254535999901
4986.958073603702,4.15384900889199924
4997.704275188986,5.08180665964099985
5006.750367675465,2.801284982768000182
5014.730798308427,3.284789453771999475
5028.706151827125,2.253029685017000171
5035.931796079141,1.71547849903000004
5039.73696640164,3.379778412188000112
5040.159522770362,3.59705755653199953
5040.842282585325,3.75142751601400002
5053.455412327658,3.562626557675999437
5056.08397709101,3.655527788064000007
5056.867973546683,3.8260729033549996
5058.886368499048,4.563048480771000095
5073.730621867045,4.882591636046999615
5074.506427010424,3.829953374628999525
5081.694617366258,5.907583780116999225
5082.785833662742,6.07339916457299896
5085.746688736622,3.877545097656000177
5097.458138717296,2.289640274612000135
5104.756220519923,3.80537642931200003
5108.759791499161,5.568075182145999925
5109.693232046323,3.43067031353999939
5112.964747004983,4.49592643037100002
5114.525506297595,1.591112140404999922
5118.902941733028,4.86691732538099939
5119.860799161705,4.405312428458000062
5126.955307022241,3.05149639129500015
5136.462896647087,3.91021840434399957
5144.609396109662,3.90746617800100003
5146.830390957558,2.833169738785000102
5152.315630074499,4.558103132022999632
5160.810104559158,3.62796499578599983
5165.163300763891,5.31472843252499946
5225.850476515707,2.781918506968999327
5230.153387943092,3.432055027678999602
5248.150739553535,3.077205392842
5250.559251342841,3.807779122947999342
5256.151602397431,4.410565138629999977
5262.261034177958,3.267435060936000102
5272.419239728232,2.335214465952999407
5277.656333836066,4.211644754602000145
5282.687549677289,2.693067949256000115
5286.711899373078,3.50686385139800015
5298.180796921058,3.598696499307999717
5299.067236482865,2.46661731847599962
5310.348087807721,4.639971106175000395
5326.231679946278,3.867984677856999707
5326.990410829614,3.121456181269000027
5341.402883715635,2.583976543271999647
5348.50203322956,3.27248132571900018
5363.329171582457,3.536797855210999752
5365.365541070209,3.987051050773999332
5368.69060291491,3.621321664036999607
5375.710971136011,2.039478107514999463
5392.781787894016,3.230537162334999645
5406.522952992605,6.500760900547000155
5407.32474467349,4.149853815490999392
5409.386782762145,5.086279994009998955
5428.936550851126,4.045476879166999477
5437.047766691287,2.53217387398099979
5445.508957301825,3.887998021371999775
5462.221127101719,3.789795376138999727
5468.159955724183,5.51931277843299914
5477.10864991385,4.899024116432999045
5479.935966694808,3.39402498495400005
5492.089086134638,4.103642441902000095
5503.788817121165,2.870438019230999937
5528.719692885908,2.679746867154999977
5528.782591912307,2.64059193447400008
5537.916914312961,2.83094467187499975
5547.467359496742,3.150966140859999582
5549.903303202619,3.008697705517000095
5562.44254774873,3.298633047776999827
5565.368841285178,3.0636491680319997
5572.437968590131,2.304533029953999433
5581.856998062973,2.725391068068999432
5602.302954803893,4.680867557824999615
5603.943495767067,3.608756477812999445
5604.637246431174,2.895499310705999625
5614.478910872461,4.511365014388999815
5640.260561177516,4.711461635735998835
5643.569913681543,3.560224767131999525
5643.848372064432,2.264857447191999985
5667.144938586555,5.295911202450000115
5680.764021819218,2.986625075429000012
5683.454456375778,2.971083366901999575
5687.634576778953,3.825843380603999742
5690.419379243376,2.645659624961999675
5719.438294466482,4.1313233557599993
5745.089220158296,3.89443403174099954
5745.518538333399,3.913120702492999912
5768.822718284374,6.21432684605199978
5770.88566968521,7.30895049941099903
5771.214652667823,5.51837041765999989
5775.986471807405,5.88052786254799994
5778.574312265092,3.246747636322999657
5784.185777119506,3.980312963982999705
5788.647940468037,3.21899510366000018
5790.845513418014,2.384078660572999542
5806.134615760234,2.602615754145999985
5832.945255862913,2.991232375719000012
5833.436313271988,3.225692385769999492
5854.977865255356,2.552307434388000105
5863.124404082799,4.608275714974999082
5866.291337994603,3.97950710686099994
5875.601402896106,4.00814240029400003
5885.502915851304,4.247127211704999165
5885.653023659923,3.85308173394099994
5887.960359301115,4.001389948876999707
5902.006933783064,4.09248735460900014
5912.475907613204,3.857362312325999892
5916.453710676608,3.37822257667400015
5917.358964094976,4.250327405392999567
5917.751084509065,4.363057371098999912
5921.675209778169,2.935567651251999687
5922.627367929962,3.842063676132999802
5941.746757783094,3.319774169517999405
5947.167986273578,4.68666512824199974
5954.289504190299,2.69589545573600019
5955.67116926778,3.946801977516999555
5964.779390786487,3.44644860611999969
5969.061241354487,4.8976446803599991
5969.255468202646,4.75044766052799969
5978.476316213014,3.191459939609999612
5990.531402038144,3.14964117070699955
5994.992686351953,3.52146538990299972
5997.523212982157,2.020745734017999945
6000.225333967635,3.9675316953120001
6012.974815336602,4.56617126974200004
6022.15703832039,2.792518950963000167
6024.291684236166,4.121980388075000317
6037.376378691533,4.316833835085999367
6044.632279260771,3.88510151784099997
6049.170968332582,3.74538511873899969
6049.196123996693,2.101217382338999675
6050.25296926656,3.084593322115999557
6051.696029752436,2.38270629911999964
6054.592773345132,2.219651352468999575
6074.930894268984,3.573267096627999332
6075.513368419721,3.439159082574000142
6076.316803018987,2.878156785424000205
6089.603156187328,4.592579389195998712
6098.732525156477,2.648361448870999432
6108.428294441187,2.60545009600900012
6110.914786006003,3.53831147504399988
6123.077240393936,5.327501609226999315
6148.00815865835,3.452891131122999712
6157.703661857512,3.840153812278999532
6165.093557688437,2.222005823847999822
