"queueLength:vector OppNet.Q2 ($0=54, $1=7.5, #0 - PreliminarySimulation-7-20191008-08:07:21-8328)",
645.482356917258,0
662.401551671253,1
662.89804950958,0
679.817244263575,1
680.313742101902,0
681.352894149929,1
681.849391988256,0
682.888544036283,1
683.38504187461,0
688.394204599129,1
688.890702437456,0
691.253191377647,1
691.749689215974,0
707.345547077805,1
707.842044916132,0
712.851207640651,1
713.347705478978,0
724.973552664317,1
725.470050502644,0
735.772560795819,1
736.269058634146,0
746.571568927321,1
747.068066765648,0
748.107218813675,1
748.603716652002,0
749.642868700029,1
750.139366538356,0
751.178518586383,1
751.67501642471,0
752.714168472737,1
753.210666311064,0
754.249818359091,1
754.746316197418,0
755.785468245445,1
756.281966083772,0
757.321118131799,1
757.817615970126,0
770.766800047629,1
771.263297885956,0
782.889145071295,1
783.385642909622,0
788.394805634141,1
788.891303472468,0
789.930455520495,1
790.426953358822,0
796.759452975505,1
797.255950813832,0
800.941776646187,1
801.438274484514,0
807.770774101197,1
808.267271939524,0
810.629760879715,1
811.126258718042,0
812.165410766069,1
812.661908604396,0
846.784482956523,1
847.28098079485,0
850.966806627205,1
851.463304465532,0
857.795804082215,1
858.292301920542,0
861.978127752897,1
862.474625591224,0
879.393820345219,1
879.890318183546,0
884.899480908065,1
885.395978746392,0
889.081804578747,1
889.578302417074,0
894.587465141593,1
895.08396297992,0
897.446451920111,1
897.942949758438,0
900.305438698629,1
900.801936536956,0
920.367805075279,1
920.864302913606,0
940.430171451929,1
940.926669290256,0
955.199190259923,1
955.69568809825,0
956.734840146277,1
957.231337984604,0
958.270490032631,1
958.766987870958,0
959.806139918985,1
960.302637757312,0
974.575158726979,1
975.071656565306,0
982.727493074153,1
983.22399091248,0
985.586479852671,1
986.082977690998,0
987.122129739025,1
987.618627577352,0
988.657779625379,1
989.154277463706,0
990.193429511733,1
990.68992735006,0
1020.842491025695,1
1021.338988864022,0
1028.994825372869,1
1029.491323211196,0
1030.530475259223,1
1031.02697309755,0
1059.856199881021,1
1060.352697719348,0
1069.331871120359,1
1069.828368958686,0
1070.867521006713,1
1071.36401884504,0
1080.343192246051,1
1080.839690084378,0
1081.878842132405,1
1082.375339970732,0
1083.414492018759,1
1083.910989857086,0
1084.950141905113,1
1085.44663974344,0
1086.485791791467,1
1086.982289629794,0
1089.344778569985,1
1089.841276408312,0
1090.880428456339,1
1091.376926294666,0
1106.972784156497,1
1107.469281994824,0
1117.771792287999,1
1118.268290126326,0
1141.804169341141,1
1142.300667179468,0
1151.279840580479,1
1151.776338418806,0
1158.108838035489,1
1158.605335873816,0
1171.554519951319,1
1172.051017789646,0
1175.736843622001,1
1176.233341460328,0
1178.595830400519,1
1179.092328238846,0
1185.424827855529,1
1185.921325693856,0
1188.283814634047,1
1188.780312472374,0
1189.819464520401,1
1190.315962358728,0
1191.355114406755,1
1191.851612245082,0
1192.890764293109,1
1193.387262131436,0
1198.396424855955,1
1198.892922694282,0
1199.932074742309,1
1200.428572580636,0
1201.467724628663,1
1201.96422246699,0
1225.500101681805,1
1225.996599520132,0
1252.179152519275,1
1252.675650357602,0
1253.714802405629,1
1254.211300243956,0
1260.543799860639,1
1261.040297698966,0
1263.402786639157,1
1263.899284477484,0
1274.201794770659,1
1274.698292608986,0
1282.354129117833,1
1282.85062695616,0
1285.213115896351,1
1285.709613734678,0
1297.335460920017,1
1297.831958758344,0
1305.487795267191,1
1305.984293105518,0
1338.783530565481,1
1339.280028403808,0
1352.229212481311,1
1352.725710319638,0
1363.028220612813,1
1363.52471845114,0
1365.887207391331,1
1366.383705229658,0
1370.069531062013,1
1370.56602890034,0
1374.251854732695,1
1374.748352571022,0
1387.697536648525,1
1388.194034486852,0
1401.143218564355,1
1401.639716402682,0
1417.235574264513,1
1417.73207210284,0
1425.387908611687,1
1425.884406450014,0
1436.186916743189,1
1436.683414581516,0
1460.219293796331,1
1460.715791634658,0
1463.078280574849,1
1463.574778413176,0
1473.877288706351,1
1474.373786544678,0
1475.412938592705,1
1475.909436431032,0
1476.948588479059,1
1477.445086317386,0
1482.454249041905,1
1482.950746880232,0
1490.606583389079,1
1491.103081227406,0
1494.788907059761,1
1495.285404898088,0
1500.294567622607,1
1500.791065460934,0
1509.770238861945,1
1510.266736700272,0
1511.305888748299,1
1511.802386586626,0
1514.164875526817,1
1514.661373365144,0
1522.317209873991,1
1522.813707712318,0
1527.822870436837,1
1528.319368275164,0
1529.358520323191,1
1529.855018161518,0
1534.864180886037,1
1535.360678724364,0
1545.663189017539,1
1546.159686855866,0
1547.198838903893,1
1547.69533674222,0
1552.704499466739,1
1553.200997305066,0
1562.180170706077,1
1562.676668544404,0
1570.332505053251,1
1570.829002891578,0
1575.838165616097,1
1576.334663454424,0
1591.930521316255,1
1592.427019154582,0
1593.466171202609,1
1593.962669040936,0
1597.648494873291,1
1598.144992711618,0
1605.800829220465,1
1606.297327058792,0
1608.659815998983,1
1609.15631383731,0
1615.488813453993,1
1615.98531129232,0
1617.024463340347,1
1617.520961178674,0
1619.883450118865,1
1620.379947957192,0
1624.065773789547,1
1624.562271627874,0
1625.601423675901,1
1626.097921514228,0
1629.783747346583,1
1630.28024518491,0
1631.319397232937,1
1631.815895071264,0
1632.855047119291,1
1633.351544957618,0
1637.037370789973,1
1637.5338686283,0
1641.219694460655,1
1641.716192298982,0
1649.372028807829,1
1649.868526646156,0
1674.727742753135,1
1675.224240591462,0
1676.263392639489,1
1676.759890477816,0
1684.415726986663,1
1684.91222482499,0
1688.598050657345,1
1689.094548495672,0
1691.457037435863,1
1691.95353527419,0
1692.992687322217,1
1693.489185160544,0
1694.528337208571,1
1695.024835046898,0
1702.680671555745,1
1703.177169394072,0
1728.036385501051,1
1728.532883339378,0
1738.835393632553,1
1739.33189147088,0
1765.514444470023,1
1766.01094230835,0
1773.666778817197,1
1774.163276655524,0
1783.142450056535,1
1783.638947894862,0
1784.678099942889,1
1785.174597781216,0
1792.830434290063,1
1793.32693212839,0
1798.336094852909,1
1798.832592691236,0
1809.135102984411,1
1809.631600822738,0
1825.227458684569,1
1825.723956522896,0
1832.056456139579,1
1832.552953977906,0
1840.208790486753,1
1840.70528832508,0
1848.361124833927,1
1848.857622672254,0
1856.513459181101,1
1857.009957019428,0
1860.695782851783,1
1861.19228069011,0
1863.554769630301,1
1864.051267468628,0
1869.060430193147,1
1869.556928031474,0
1871.919416971665,1
1872.415914809992,0
1874.778403750183,1
1875.27490158851,0
1878.960727420865,1
1879.457225259192,0
1880.496377307219,1
1880.992875145546,0
1888.648711654393,1
1889.14520949272,0
1892.831035325075,1
1893.327533163402,0
1899.660032780085,1
1900.156530618412,0
1906.489030235095,1
1906.985528073422,0
1935.814754856893,1
1936.31125269522,0
1942.643752311903,1
1943.14025015023,0
1961.382781796389,1
1961.879279634716,0
1962.918431682743,1
1963.41492952107,0
1968.424092245589,1
1968.920590083916,0
1971.283079024107,1
1971.779576862434,0
1980.758750263445,1
1981.255248101772,0
1999.497779747931,1
1999.994277586258,0
2015.590135448089,1
2016.086633286416,0
2019.772459118771,1
2020.268956957098,0
2030.571467250273,1
2031.0679650886,0
2037.400464705283,1
2037.89696254361,0
2041.582788375965,1
2042.079286214292,0
2051.058459615303,1
2051.55495745363,0
2052.594109501657,1
2053.090607339984,0
2055.453096280175,1
2055.949594118502,0
2063.605430627349,1
2064.101928465676,0
2066.464417405867,1
2066.960915244194,0
2102.406826488485,1
2102.903324326812,0
2111.882497727823,1
2112.37899556615,0
2120.034832074997,1
2120.531329913324,0
2140.097198451647,1
2140.593696289974,0
2145.602859014493,1
2146.09935685282,0
2147.138508900847,1
2147.635006739174,0
2148.674158787201,1
2149.170656625528,0
2152.856482457883,1
2153.35298029621,0
2168.948838158041,1
2169.445335996368,0
2190.334541426855,1
2190.831039265182,0
2198.486875774029,1
2198.983373612356,0
2200.022525660383,1
2200.51902349871,0
2214.791544468377,1
2215.288042306704,0
2220.297205031223,1
2220.79370286955,0
2227.126202486233,1
2227.62270032456,0
2244.541895078555,1
2245.038392916882,0
2246.077544964909,1
2246.574042803236,0
2247.613194851263,1
2248.10969268959,0
2249.148844737617,1
2249.645342575944,0
2269.211211114267,1
2269.707708952594,0
2270.746861000621,1
2271.243358838948,0
2294.779238053763,1
2295.27573589209,0
2301.608235508773,1
2302.1047333471,0
2313.730580532439,1
2314.227078370766,0
2327.176262448269,1
2327.672760286596,0
2328.711912334623,1
2329.20841017295,0
2339.510920466125,1
2340.007418304452,0
2356.926613058447,1
2357.423110896774,0
2358.462262944801,1
2358.958760783128,0
2363.967923507647,1
2364.464421345974,0
2365.503573394001,1
2366.000071232328,0
2368.362560172519,1
2368.859058010846,0
2369.898210058873,1
2370.3947078972,0
2372.757196837391,1
2373.253694675718,0
2375.616183615909,1
2376.112681454236,0
2377.151833502263,1
2377.64833134059,0
2380.010820280781,1
2380.507318119108,0
2381.546470167135,1
2382.042968005462,0
2385.728793837817,1
2386.225291676144,0
2393.881128184991,1
2394.377626023318,0
2398.063451855673,1
2398.559949694,0
2399.599101742027,1
2400.095599580354,0
2401.134751628381,1
2401.631249466708,0
2417.227107328539,1
2417.723605166866,0
2430.672789244369,1
2431.169287082696,0
2450.735155621019,1
2451.231653459346,0
2460.210826860357,1
2460.707324698684,0
2464.393150531039,1
2464.889648369366,0
2465.928800417393,1
2466.42529825572,0
2467.464450303747,1
2467.960948142074,0
2469.000100190101,1
2469.496598028428,0
2479.799108321603,1
2480.29560615993,0
2502.508148482581,1
2503.004646320908,0
2511.983819721919,1
2512.480317560246,0
2528.076175422077,1
2528.572673260404,0
2536.228509769251,1
2536.725007607578,0
2578.787603312689,1
2579.284101151016,0
2601.496643473667,1
2601.993141311994,0
2603.032293360021,1
2603.528791198348,0
2611.184627707195,1
2611.681125545522,0
2628.600320299517,1
2629.096818137844,0
2642.046002215347,1
2642.542500053674,0
2644.904988993865,1
2645.401486832192,0
2664.967355370515,1
2665.463853208842,0
2683.706384855001,1
2684.202882693328,0
2690.535382310011,1
2691.031880148338,0
2700.011053549349,1
2700.507551387676,0
2704.193377220031,1
2704.689875058358,0
2716.315722243697,1
2716.812220082024,0
2717.851372130051,1
2718.347869968378,0
2728.650380261553,1
2729.14687809988,0
2750.036083530367,1
2750.532581368694,0
2760.835091661869,1
2761.331589500196,0
2791.484153175831,1
2791.980651014158,0
2793.019803062185,1
2793.516300900512,0
2794.555452948539,1
2795.051950786866,0
2796.091102834893,1
2796.58760067322,0
2800.273426505575,1
2800.769924343902,0
2808.425760852749,1
2808.922258691076,0
2841.721496151039,1
2842.217993989366,0
2847.227156713885,1
2847.723654552212,0
2860.672838629715,1
2861.169336468042,0
2882.058541898529,1
2882.555039736856,0
2890.210876245703,1
2890.70737408403,0
2894.393199916385,1
2894.889697754712,0
2901.222197371395,1
2901.718695209722,0
2905.404521042077,1
2905.901018880404,0
2908.263507820595,1
2908.760005658922,0
2919.062515952097,1
2919.559013790424,0
2924.568176514943,1
2925.06467435327,0
2930.073837077789,1
2930.570334916116,0
2942.196182101455,1
2942.692679939782,0
2947.701842664301,1
2948.198340502628,0
2965.117535256623,1
2965.61403309495,0
2966.653185142977,1
2967.149682981304,0
2970.835508813659,1
2971.332006651986,0
2972.371158700013,1
2972.86765653834,0
2975.230145478531,1
2975.726643316858,0
2979.412469149213,1
2979.90896698754,0
2980.948119035567,1
2981.444616873894,0
2985.130442706249,1
2985.626940544576,0
2986.666092592603,1
2987.16259043093,0
2988.201742478957,1
2988.698240317284,0
2991.060729257475,1
2991.557227095802,0
3003.183074281141,1
3003.679572119468,0
3016.628756196971,1
3017.125254035298,0
3024.781090544145,1
3025.277588382472,0
3027.640077322663,1
3028.13657516099,0
3034.469074777673,1
3034.965572616,0
3036.004724664027,1
3036.501222502354,0
3042.833722119037,1
3043.330219957364,0
3056.279404034867,1
3056.775901873194,0
3057.815053921221,1
3058.311551759548,0
3059.350703807575,1
3059.847201645902,0
3062.209690586093,1
3062.70618842442,0
3063.745340472447,1
3064.241838310774,0
3065.280990358801,1
3065.777488197128,0
3068.139977137319,1
3068.636474975646,0
3073.645637700165,1
3074.142135538492,0
3083.121308939503,1
3083.61780677783,0
3084.656958825857,1
3085.153456664184,0
3088.839282496539,1
3089.335780334866,0
3103.608301304533,1
3104.10479914286,0
3114.407309436035,1
3114.903807274362,0
3133.146338920521,1
3133.642836758848,0
3136.005325699039,1
3136.501823537366,0
3145.480996938377,1
3145.977494776704,0
3150.986657501223,1
3151.48315533955,0
3161.785665632725,1
3162.282163471052,0
3175.231347548555,1
3175.727845386882,0
3186.030355680057,1
3186.526853518384,0
3210.062732733199,1
3210.559230571526,0
3216.891730188209,1
3217.388228026536,0
3236.954096564859,1
3237.450594403186,0
3241.136420235541,1
3241.632918073868,0
3253.258765259207,1
3253.755263097534,0
3254.794415145561,1
3255.290912983888,0
3257.653401924079,1
3258.149899762406,0
3259.189051810433,1
3259.68554964876,0
3268.664723049771,1
3269.161220888098,0
3280.787068073437,1
3281.283565911764,0
3284.969391744119,1
3285.465889582446,0
3293.121726091293,1
3293.61822392962,0
3294.657375977647,1
3295.153873815974,0
3304.133047216985,1
3304.629545055312,0
3305.668697103339,1
3306.165194941666,0
3309.851020774021,1
3310.347518612348,0
3311.386670660375,1
3311.883168498702,0
3312.922320546729,1
3313.418818385056,0
3318.427981109575,1
3318.924478947902,0
3319.963630995929,1
3320.460128834256,0
3333.409312911759,1
3333.905810750086,0
3344.208321043261,1
3344.704818881588,0
3345.743970929615,1
3346.240468767942,0
3349.926294600297,1
3350.422792438624,0
3358.078628947471,1
3358.575126785798,0
3363.584289510317,1
3364.080787348644,0
3370.413286965327,1
3370.909784803654,0
3379.888958204665,1
3380.385456042992,0
3384.071281875347,1
3384.567779713674,0
3392.223616222521,1
3392.720114060848,0
3421.549340844319,1
3422.045838682646,0
3424.408327622837,1
3424.904825461164,0
3427.267314401355,1
3427.763812239682,0
3436.742985640693,1
3437.23948347902,0
3456.805352017343,1
3457.30184985567,0
3458.341001903697,1
3458.837499742024,0
3473.110020711691,1
3473.606518550018,0
3474.645670598045,1
3475.142168436372,0
3476.181320484399,1
3476.677818322726,0
3486.980328615901,1
3487.476826454228,0
3505.719358100387,1
3506.215855938714,0
3511.225018663233,1
3511.72151650156,0
3515.407342333915,1
3515.903840172242,0
3516.942992220269,1
3517.439490058596,0
3518.478642106623,1
3518.97513994495,0
3520.014291992977,1
3520.510789831304,0
3522.873278771495,1
3523.369776609822,0
3529.702276226505,1
3530.198774064832,0
3541.824621250171,1
3542.321119088498,0
3560.563650734657,1
3561.060148572984,0
3574.009332650487,1
3574.505830488814,0
3584.808340781989,1
3585.304838620316,0
3587.667327560507,1
3588.163825398834,0
3593.172988123353,1
3593.66948596168,0
3611.912017607839,1
3612.408515446166,0
3616.094341278521,1
3616.590839116848,0
3617.629991164875,1
3618.126489003202,0
3625.782325512049,1
3626.278823350376,0
3628.641312290567,1
3629.137810128894,0
3639.440320422069,1
3639.936818260396,0
3646.269317877079,1
3646.765815715406,0
3647.804967763433,1
3648.30146560176,0
3655.957302110607,1
3656.453799948934,0
3660.139625781289,1
3660.636123619616,0
3666.968623236299,1
3667.465121074626,0
3672.474283799145,1
3672.970781637472,0
3674.009933685499,1
3674.506431523826,0
3708.629005875953,1
3709.12550371428,0
3722.074687791783,1
3722.57118563011,0
3723.610337678137,1
3724.106835516464,0
3725.145987564491,1
3725.642485402818,0
3726.681637450845,1
3727.178135289172,0
3728.217287337199,1
3728.713785175526,0
3735.046284792209,1
3735.542782630536,0
3740.551945355055,1
3741.048443193382,0
3743.410932133573,1
3743.9074299719,0
3747.593255804255,1
3748.089753642582,0
3749.128905690609,1
3749.625403528936,0
3757.281240037783,1
3757.77773787611,0
3762.786900600629,1
3763.283398438956,0
3782.849266977279,1
3783.345764815606,0
3787.031590647961,1
3787.528088486288,0
3793.860588102971,1
3794.357085941298,0
3803.336259342309,1
3803.832757180636,0
3822.075288826795,1
3822.571786665122,0
3824.934275605313,1
3825.43077344364,0
3826.469925491667,1
3826.966423329994,0
3829.328912270185,1
3829.825410108512,0
3833.511235940867,1
3834.007733779194,0
3844.310244072369,1
3844.806741910696,0
3845.845893958723,1
3846.34239179705,0
3847.381543845077,1
3847.878041683404,0
3848.917193731431,1
3849.413691569758,0
3853.099517402113,1
3853.59601524044,0
3865.221862425779,1
3865.718360264106,0
3879.990881233773,1
3880.4873790721,0
3881.526531120127,1
3882.023028958454,0
3887.032191682973,1
3887.5286895213,0
3889.891178461491,1
3890.387676299818,0
3892.750165240009,1
3893.246663078336,0
3902.225836479347,1
3902.722334317674,0
3911.701507718685,1
3912.198005557012,0
3913.237157605039,1
3913.733655443366,0
3916.096144383557,1
3916.592642221884,0
3928.218489407223,1
3928.71498724555,0
3952.250866460365,1
3952.747364298692,0
3959.079863915375,1
3959.576361753702,0
3963.262187586057,1
3963.758685424384,0
3964.797837472411,1
3965.294335310738,0
3966.333487358765,1
3966.829985197092,0
3967.869137245119,1
3968.365635083446,0
3972.051460915801,1
3972.547958754128,0
3974.910447694319,1
3975.406945532646,0
3977.769434472837,1
3978.265932311164,0
3984.598431927847,1
3985.094929766174,0
3991.427429382857,1
3991.923927221184,0
3996.933089945703,1
3997.42958778403,0
4022.288803891009,1
4022.785301729336,0
4023.824453777363,1
4024.32095161569,0
4028.006777448045,1
4028.503275286372,0
4038.805785579547,1
4039.302283417874,0
4045.634783034557,1
4046.131280872884,0
4047.170432920911,1
4047.666930759238,0
4067.232799297561,1
4067.729297135888,0
4083.325154997719,1
4083.821652836046,0
4084.860804884073,1
4085.3573027224,0
4086.396454770427,1
4086.892952608754,0
4106.458821147077,1
4106.955318985404,0
4107.994471033431,1
4108.490968871758,0
4113.500131596277,1
4113.996629434604,0
4128.269150404271,1
4128.765648242598,0
4133.774810967117,1
4134.271308805444,0
4139.280471529963,1
4139.77696936829,0
4140.816121416317,1
4141.312619254644,0
4142.351771302671,1
4142.848269140998,0
4147.857431865517,1
4148.353929703844,0
4149.393081751871,1
4149.889579590198,0
4152.252068530389,1
4152.748566368716,0
4153.787718416743,1
4154.28421625507,0
4167.233400332573,1
4167.7298981709,0
4179.355745356239,1
4179.852243194566,0
4202.064785517217,1
4202.561283355544,0
4206.247109187899,1
4206.743607026226,0
4215.722780427237,1
4216.219278265564,0
4217.258430313591,1
4217.754928151918,0
4230.704112229421,1
4231.200610067748,0
4242.826457253087,1
4243.322955091414,0
4257.595476061081,1
4258.091973899408,0
4261.777799731763,1
4262.27429757009,0
4264.636786510281,1
4265.133284348608,0
4267.495773288799,1
4267.992271127126,0
4291.528150341941,1
4292.024648180268,0
4293.063800228295,1
4293.560298066622,0
4294.599450114649,1
4295.095947952976,0
4334.511869873759,1
4335.008367712086,0
4337.370856652277,1
4337.867354490604,0
4346.846527891615,1
4347.343025729942,0
4357.645536023117,1
4358.142033861444,0
4359.181185909471,1
4359.677683747798,0
4364.686846472317,1
4365.183344310644,0
4387.395886633295,1
4387.892384471622,0
4388.931536519649,1
4389.428034357976,0
4399.730544651151,1
4400.227042489478,0
4401.266194537505,1
4401.762692375832,0
4402.801844423859,1
4403.298342262186,0
4404.337494310213,1
4404.83399214854,0
4405.873144196567,1
4406.369642034894,0
4408.732130975085,1
4409.228628813412,0
4414.237791537931,1
4414.734289376258,0
4415.773441424285,1
4416.269939262612,0
4419.955765094967,1
4420.452262933294,0
4428.108099442141,1
4428.604597280468,0
4429.643749328495,1
4430.140247166822,0
4431.179399214849,1
4431.675897053176,0
4432.715049101203,1
4433.21154693953,0
4447.484067909197,1
4447.980565747524,0
4464.899760501519,1
4465.396258339846,0
4491.578811338989,1
4492.075309177316,0
4494.437798117507,1
4494.934295955834,0
4499.943458680353,1
4500.43995651868,0
4510.742466811855,1
4511.238964650182,0
4517.571464266865,1
4518.067962105192,0
4527.047135506203,1
4527.54363334453,0
4553.726186343673,1
4554.222684182,0
4555.261836230027,1
4555.758334068354,0
4556.797486116381,1
4557.293983954708,0
4560.979809787063,1
4561.47630762539,0
4563.838796565581,1
4564.335294403908,0
4570.667794020591,1
4571.164291858918,0
4572.203443906945,1
4572.699941745272,0
4583.002452038447,1
4583.498949876774,0
4584.538101924801,1
4585.034599763128,0
4592.690436271975,1
4593.186934110302,0
4594.226086158329,1
4594.722583996656,0
4595.761736044683,1
4596.25823388301,0
4601.267396607529,1
4601.763894445856,0
4609.419730954703,1
4609.91622879303,0
4626.835423547025,1
4627.331921385352,0
4629.694410325543,1
4630.19090816387,0
4633.876733996225,1
4634.373231834552,0
4638.059057666907,1
4638.555555505234,0
4655.474750259229,1
4655.971248097556,0
4668.920432175059,1
4669.416930013386,0
4670.456082061413,1
4670.95257989974,0
4671.991731947767,1
4672.488229786094,0
4673.527381834121,1
4674.023879672448,0
4685.649726857787,1
4686.146224696114,0
4712.328777695257,1
4712.825275533584,0
4719.157775150267,1
4719.654272988594,0
4740.543478419081,1
4741.039976257408,0
4743.402465197599,1
4743.898963035926,0
4748.908125760445,1
4749.404623598772,0
4750.443775646799,1
4750.940273485126,0
4751.979425533153,1
4752.47592337148,0
4756.161749203835,1
4756.658247042162,0
4772.254104903993,1
4772.75060274232,0
4773.789754790347,1
4774.286252628674,0
4781.942089137521,1
4782.438586975848,0
4784.801075916039,1
4785.297573754366,0
4786.336725802393,1
4786.83322364072,0
4787.872375688747,1
4788.368873527074,0
4789.408025575101,1
4789.904523413428,0
4790.943675461455,1
4791.440173299782,0
4797.772672916465,1
4798.269170754792,0
4807.248344155803,1
4807.74484199413,0
4810.107330934321,1
4810.603828772648,0
4816.936328389331,1
4817.432826227658,0
4826.411999628669,1
4826.908497466996,0
4827.947649515023,1
4828.44414735335,0
4832.129973185705,1
4832.626471024032,0
4833.665623072059,1
4834.162120910386,0
4855.051326340873,1
4855.5478241792,0
4857.910313119391,1
4858.406810957718,0
4862.092636790073,1
4862.5891346284,0
4876.861655598067,1
4877.358153436394,0
4883.690653053077,1
4884.187150891404,0
4906.399693214055,1
4906.896191052382,0
4910.582016884737,1
4911.078514723064,0
4921.381025016239,1
4921.877522854566,0
4944.090065177217,1
4944.586563015544,0
4957.535747093047,1
4958.032244931374,0
4959.071396979401,1
4959.567894817728,0
4960.607046865755,1
4961.103544704082,0
4975.376065673749,1
4975.872563512076,0
4980.881726236595,1
4981.378224074922,0
4991.680734368097,1
4992.177232206424,0
4993.216384254451,1
4993.712882092778,0
4994.752034140805,1
4995.248531979132,0
4997.611020919323,1
4998.10751875765,0
4999.146670805677,1
4999.643168644004,0
5000.682320692031,1
5001.178818530358,0
5002.217970578385,1
5002.714468416712,0
5031.543695200183,1
5032.04019303851,0
5038.372692655193,1
5038.86919049352,0
5050.495037678859,1
5050.991535517186,0
5052.030687565213,1
5052.52718540354,0
5056.213011235895,1
5056.709509074222,0
5060.395334906577,1
5060.891832744904,0
5075.164353714571,1
5075.660851552898,0
5085.963361846073,1
5086.4598596844,0
5095.439033085411,1
5095.935530923738,0
5106.238041216913,1
5106.73453905524,0
5107.773691103267,1
5108.270188941594,0
5114.602688558277,1
5115.099186396604,0
5126.725033581943,1
5127.22153142027,0
5128.260683468297,1
5128.757181306624,0
5131.119670246815,1
5131.616168085142,0
5140.595341486153,1
5141.09183932448,0
5144.777665156835,1
5145.274162995162,0
5151.606662611845,1
5152.103160450172,0
5155.788986282527,1
5156.285484120854,0
5158.647973061045,1
5159.144470899372,0
5160.183622947399,1
5160.680120785726,0
5176.275978647557,1
5176.772476485884,0
5181.781639210403,1
5182.27813704873,0
5191.257310449741,1
5191.753808288068,0
5192.792960336095,1
5193.289458174422,0
5200.945294683269,1
5201.441792521596,0
5202.480944569623,1
5202.97744240795,0
5210.633278916797,1
5211.129776755124,0
5214.815602587479,1
5215.312100425806,0
5222.967936934653,1
5223.46443477298,0
5227.150260605335,1
5227.646758443662,0
5230.009247383853,1
5230.50574522218,0
5252.718287544831,1
5253.214785383158,0
5254.253937431185,1
5254.750435269512,0
5257.112924209703,1
5257.60942204803,0
5266.588595449041,1
5267.085093287368,0
5270.770919119723,1
5271.26741695805,0
5274.953242790405,1
5275.449740628732,0
5277.812229568923,1
5278.30872740725,0
5280.671216347441,1
5281.167714185768,0
5282.206866233795,1
5282.703364072122,0
5287.712526796641,1
5288.209024634968,0
5294.541524251651,1
5295.038022089978,0
5301.370521706661,1
5301.867019544988,0
5310.846192945999,1
5311.342690784326,0
5312.381842832353,1
5312.87834067068,0
5316.564166503035,1
5317.060664341362,0
5323.393163958045,1
5323.889661796372,0
5327.575487628727,1
5328.071985467054,0
5351.607864681869,1
5352.104362520196,0
5353.143514568223,1
5353.64001240655,0
5356.002501346741,1
5356.498999185068,0
5361.508161909587,1
5362.004659747914,0
5365.690485580269,1
5366.186983418596,0
5375.166156819607,1
5375.662654657934,0
5380.671817382453,1
5381.16831522078,0
5391.470825513955,1
5391.967323352282,0
5400.946496753293,1
5401.44299459162,0
5423.655536914271,1
5424.152034752598,0
5427.837860584953,1
5428.33435842328,0
5429.373510471307,1
5429.870008309634,0
5434.879171034153,1
5435.37566887248,0
5436.414820920507,1
5436.911318758834,0
5437.950470806861,1
