"queueLength:vector OppNet.Q2 ($0=17, $1=7.5, #0 - PreliminarySimulation-4-20191008-08:07:21-8328)",
1133.79346770681,1
1136.841964551433,0
1138.214645304269,1
1138.415266610923,2
1141.263142148892,1
1141.463763455546,0
1151.539260215634,1
1154.587757060257,0
1169.22397060547,1
1172.272467450093,0
1186.908680995306,1
1189.957177839929,0
1195.751036190224,1
1195.951657496878,2
1198.799533034847,1
1199.000154341501,0
1200.233295906671,1
1200.433917213325,2
1203.281792751294,1
1203.482414057948,0
1213.557910818036,1
1213.75853212469,2
1216.606407662659,1
1216.807028969313,0
1218.040170534483,1
1221.088667379106,0
1226.882525729401,1
1227.083147036055,2
1229.931022574024,1
1230.131643880678,0
1231.364785445848,1
1234.413282290471,0
1249.049495835684,1
1249.250117142338,2
1252.097992680307,1
1252.298613986961,0
1271.216465941967,1
1271.417087248621,2
1274.26496278659,1
1274.465584093244,0
1280.119903255873,1
1280.320524562527,2
1283.168400100496,1
1283.36902140715,0
1302.286873362156,1
1305.335370206779,0
1315.550406154533,1
1315.751027461187,2
1318.598902999156,1
1318.79952430581,0
1320.03266587098,1
1323.081162715603,0
1328.875021065898,1
1331.923517910521,0
1337.717376260816,1
1337.91799756747,2
1338.118618874124,3
1340.765873105439,2
1340.966494412093,1
1345.248132821886,0
1355.46316876964,1
1358.511665614263,0
1359.884346367099,1
1362.932843211722,0
1368.726701562017,1
1371.77519840664,0
1373.147879159476,1
1376.196376004099,0
1377.569056756935,1
1380.617553601558,0
1390.832589549312,1
1391.033210855966,2
1393.881086393935,1
1394.081707700589,0
1395.314849265759,1
1398.363346110382,0
1399.736026863218,1
1399.936648169872,2
1402.784523707841,1
1402.985145014495,0
1417.481819372042,1
1417.682440678696,2
1417.88306198535,3
1420.530316216665,2
1420.730937523319,1
1425.012575933112,0
1426.385256685948,1
1429.433753530571,0
1430.806434283407,1
1431.007055590061,2
1431.207676896715,3
1431.408298203369,4
1433.85493112803,3
1434.055552434684,2
1438.337190844477,1
1438.537812151131,0
1453.034486508678,1
1453.235107815332,2
1456.082983353301,1
1456.283604659955,0
1461.937923822584,1
1464.986420667207,0
1466.359101420043,1
1469.407598264666,0
1484.043811809879,1
1487.092308654502,0
1492.886167004797,1
1495.93466384942,0
1497.307344602256,1
1500.355841446879,0
1528.255587784469,1
1531.304084629092,0
1554.782653369223,1
1554.983274675877,2
1557.831150213846,1
1558.0317715205,0
1572.528445878047,1
1575.57694272267,0
1576.949623475506,1
1577.15024478216,2
1579.998120320129,1
1580.198741626783,0
1585.853060789412,1
1586.053682096066,2
1588.901557634035,1
1589.102178940689,0
1608.020030895695,1
1608.220652202349,2
1611.068527740318,1
1611.269149046972,0
1630.187001001978,1
1630.387622308632,2
1633.235497846601,1
1633.436119153255,0
1634.669260718425,1
1637.717757563048,0
1639.090438315884,1
1642.138935160507,0
1656.77514870572,1
1659.823645550343,0
1665.617503900638,1
1668.666000745261,0
1674.459859095556,1
1677.508355940179,0
1687.723391887933,1
1690.771888732556,0
1692.144569485392,1
1692.345190792046,2
1695.193066330015,1
1695.393687636669,0
1705.469184396757,1
1708.51768124138,0
1714.311539591675,1
1717.360036436298,0
1718.732717189134,1
1721.781214033757,0
1727.575072384052,1
1730.623569228675,0
1731.996249981511,1
1732.196871288165,2
1735.044746826134,1
1735.245368132788,0
1736.478509697958,1
1739.527006542581,0
1745.320864892876,1
1748.369361737499,0
1754.163220087794,1
1754.363841394448,2
1754.564462701102,3
1757.211716932417,2
1757.412338239071,1
1761.693976648864,0
1763.0666574017,1
1763.267278708354,2
1766.115154246323,1
1766.315775552977,0
1767.548917118147,1
1770.59741396277,0
1771.970094715606,1
1775.018591560229,0
1776.391272313065,1
1779.439769157688,0
1811.760693092737,1
1811.961314399391,2
1814.80918993736,1
1815.009811244014,0
1816.242952809184,1
1816.443574115838,2
1819.291449653807,1
1819.492070960461,0
1829.567567720549,1
1829.768189027203,2
1832.616064565172,1
1832.816685871826,0
1838.471005034455,1
1841.519501879078,0
1842.892182631914,1
1845.940679476537,0
1856.155715424291,1
1859.204212268914,0
1860.57689302175,1
1860.777514328404,2
1863.625389866373,1
1863.826011173027,0
1865.059152738197,1
1868.10764958282,0
1869.480330335656,1
1872.528827180279,0
1882.743863128033,1
1885.792359972656,0
1887.165040725492,1
1890.213537570115,0
1891.586218322951,1
1894.634715167574,0
1900.428573517869,1
1900.629194824523,2
1903.477070362492,1
1903.677691669146,0
1904.910833234316,1
1907.959330078939,0
1922.595543624152,1
1925.644040468775,0
1927.016721221611,1
1927.217342528265,2
1930.065218066234,1
1930.265839372888,0
1953.604868925353,1
1956.653365769976,0
1962.447224120271,1
1962.647845426925,2
1965.495720964894,1
1965.696342271548,0
1975.771839031636,1
1978.820335876259,0
2002.29890461639,1
2005.347401461013,0
2015.562437408767,1
2018.61093425339,0
2046.51068059098,1
2049.559177435603,0
2055.353035785898,1
2058.401532630521,0
2059.774213383357,1
2062.82271022798,0
2068.616568578275,1
2071.665065422898,0
2077.458923773193,1
2080.507420617816,0
2095.143634163029,1
2098.192131007652,0
2103.985989357947,1
2107.03448620257,0
2117.249522150324,1
2120.298018994947,0
2126.091877345242,1
2126.292498651896,2
2129.140374189865,1
2129.340995496519,0
2174.785913036279,1
2177.834409880902,0
2196.891801023574,1
2199.940297868197,0
2201.312978621033,1
2204.361475465656,0
2214.57651141341,1
2214.777132720064,2
2217.625008258033,1
2217.825629564687,0
2236.743481519693,1
2239.791978364316,0
2245.585836714611,1
2245.786458021265,2
2245.987079327919,3
2248.634333559234,2
2248.834954865888,1
2250.068096431058,2
2253.116593275681,1
2253.317214582335,0
2276.6562441348,1
2279.704740979423,0
2289.919776927177,1
2292.9682737718,0
2316.446842511931,1
2319.495339356554,0
2325.289197706849,1
2328.337694551472,0
2329.710375304308,1
2332.758872148931,0
2334.131552901767,1
2334.332174208421,2
2337.18004974639,1
2337.380671053044,0
2351.877345410591,1
2354.925842255214,0
2356.29852300805,1
2359.347019852673,0
2360.719700605509,1
2363.768197450132,0
2365.140878202968,1
2368.189375047591,0
2373.983233397886,1
2377.031730242509,0
2391.667943787722,1
2394.716440632345,0
2396.089121385181,1
2396.289742691835,2
2396.490363998489,3
2399.137618229804,2
2399.338239536458,1
2400.571381101628,2
2403.619877946251,1
2403.820499252905,0
2405.053640818075,1
2408.102137662698,0
2413.895996012993,1
2416.944492857616,0
2440.423061597747,1
2440.623682904401,2
2443.47155844237,1
2443.672179749024,0
2449.326498911653,1
2452.374995756276,0
2453.747676509112,1
2456.796173353735,0
2458.168854106571,1
2461.217350951194,0
2480.274742093866,1
2483.323238938489,0
2484.695919691325,1
2487.744416535948,0
2497.959452483702,1
2501.007949328325,0
2515.644162873538,1
2518.692659718161,0
2520.065340470997,1
2520.265961777651,2
2523.11383731562,1
2523.314458622274,0
2537.811132979821,1
2540.859629824444,0
2542.23231057728,1
2542.432931883934,2
2545.280807421903,1
2545.481428728557,0
2559.978103086104,1
2563.026599930727,0
2564.399280683563,1
2567.447777528186,0
2568.820458281022,1
2571.868955125645,0
2573.241635878481,1
2576.290132723104,0
2582.083991073399,1
2585.132487918022,0
2586.505168670858,1
2589.553665515481,0
2595.347523865776,1
2595.54814517243,2
2598.396020710399,1
2598.596642017053,0
2599.829783582223,1
2602.878280426846,0
2613.0933163746,1
2616.141813219223,0
2626.356849166977,1
2629.4053460116,0
2635.199204361895,1
2635.399825668549,2
2638.247701206518,1
2638.448322513172,0
2639.681464078342,1
2639.882085384996,2
2642.729960922965,1
2642.930582229619,0
2648.584901392248,1
2651.633398236871,0
2653.006078989707,1
2656.05457583433,0
2657.427256587166,1
2657.62787789382,2
2660.475753431789,1
2660.676374738443,0
2661.909516303613,1
2664.958013148236,0
2670.751871498531,1
2673.800368343154,0
2679.594226693449,1
2682.642723538072,0
2684.015404290908,1
2687.063901135531,0
2688.436581888367,1
2691.48507873299,0
2692.857759485826,1
2695.906256330449,0
2697.278937083285,1
2697.479558389939,2
2700.327433927908,1
2700.528055234562,0
2706.182374397191,1
2709.230871241814,0
2710.60355199465,1
2713.652048839273,0
2715.024729592109,1
2718.073226436732,0
2728.288262384486,1
2731.336759229109,0
2732.709439981945,1
2735.757936826568,0
2737.130617579404,1
2737.331238886058,2
2740.179114424027,1
2740.379735730681,0
2746.03405489331,1
2749.082551737933,0
2750.455232490769,1
2753.503729335392,0
2759.297587685687,1
2759.498208992341,2
2762.34608453031,1
2762.546705836964,0
2768.201024999593,1
2768.401646306247,2
2771.249521844216,1
2771.45014315087,0
2777.104462313499,1
2780.152959158122,0
2803.631527898253,1
2806.680024742876,0
2812.473883093171,1
2815.522379937794,0
2816.89506069063,1
2819.943557535253,0
2821.316238288089,1
2821.516859594743,2
2824.364735132712,1
2824.565356439366,0
2825.798498004536,1
2828.846994849159,0
2830.219675601995,1
2830.420296908649,2
2833.268172446618,1
2833.468793753272,0
2834.701935318442,1
2837.750432163065,0
2843.54429051336,1
2843.744911820014,2
2846.592787357983,1
2846.793408664637,0
2852.447727827266,1
2855.496224671889,0
2861.290083022184,1
2861.490704328838,2
2864.338579866807,1
2864.539201173461,0
2865.772342738631,1
2868.820839583254,0
2896.720585920844,1
2896.921207227498,2
2897.121828534152,3
2899.769082765467,2
2899.969704072121,1
2904.251342481914,0
2905.62402323475,1
2908.672520079373,0
2910.045200832209,1
2910.245822138863,2
2910.446443445517,3
2913.093697676832,2
2913.294318983486,1
2914.527460548656,2
2917.575957393279,1
2917.776578699933,0
2919.009720265103,1
2922.058217109726,0
2923.430897862562,1
2926.479394707185,0
2941.115608252398,1
2944.164105097021,0
2954.379141044775,1
2954.579762351429,2
2957.427637889398,1
2957.628259196052,0
2985.388466345976,1
2988.436963190599,0
2994.230821540894,1
2997.279318385517,0
2998.651999138353,1
2998.852620445007,2
3001.700495982976,1
3001.90111728963,0
3003.1342588548,1
3003.334880161454,2
3006.182755699423,1
3006.383377006077,0
3007.616518571247,1
3010.66501541587,0
3020.880051363624,1
3023.928548208247,0
3025.301228961083,1
3028.349725805706,0
3029.722406558542,1
3032.770903403165,0
3034.143584156001,1
3034.344205462655,2
3037.192081000624,1
3037.392702307278,0
3038.625843872448,1
3041.674340717071,0
3069.574087054661,1
3072.622583899284,0
3082.837619847038,1
3085.886116691661,0
3091.679975041956,1
3094.728471886579,0
3113.785863029251,1
3113.986484335905,2
3114.187105642559,3
3116.834359873874,2
3117.034981180528,1
3118.268122745698,2
3121.316619590321,1
3121.517240896975,0
3131.592737657063,1
3134.641234501686,0
3140.435092851981,1
3140.635714158635,2
3140.836335465289,3
3143.483589696604,2
3143.684211003258,1
3147.965849413051,0
3149.338530165887,1
3152.38702701051,0
3158.180885360805,1
3161.229382205428,0
3162.602062958264,1
3165.650559802887,0
3184.707950945559,1
3187.756447790182,0
3189.129128543018,1
3192.177625387641,0
3211.235016530313,1
3211.435637836967,2
3214.283513374936,1
3214.48413468159,0
3228.980809039137,1
3232.02930588376,0
3233.401986636596,1
3233.60260794325,2
3236.450483481219,1
3236.651104787873,0
3255.568956742879,1
3258.617453587502,0
3259.990134340338,1
3260.190755646992,2
3263.038631184961,1
3263.239252491615,0
3273.314749251703,1
3276.363246096326,0
3282.157104446621,1
3285.205601291244,0
3326.368880421211,1
3329.417377265834,0
3339.632413213588,1
3342.680910058211,0
3352.895946005965,1
3355.944442850588,0
3370.580656395801,1
3373.629153240424,0
3375.00183399326,1
3375.202455299914,2
3375.403076606568,3
3375.603697913222,4
3378.050330837883,3
3378.250952144537,2
3382.53259055433,1
3382.733211860984,0
3388.387531023613,1
3391.436027868236,0
3392.808708621072,1
3395.857205465695,0
3397.229886218531,1
3397.430507525185,2
3400.278383063154,1
3400.479004369808,0
3414.975678727355,1
3418.024175571978,0
3441.502744312109,1
3441.703365618763,2
3444.551241156732,1
3444.751862463386,0
3445.985004028556,1
3449.033500873179,0
3454.827359223474,1
3457.875856068097,0
3472.51206961331,1
3475.560566457933,0
3476.933247210769,1
3479.981744055392,0
3499.039135198064,1
3499.239756504718,2
3502.087632042687,1
3502.288253349341,0
3507.94257251197,1
3510.991069356593,0
3512.363750109429,1
3512.564371416083,2
3515.412246954052,1
3515.612868260706,0
3516.846009825876,1
3519.894506670499,0
3543.37307541063,1
3546.421572255253,0
3552.215430605548,1
3555.263927450171,0
3556.636608203007,1
3556.837229509661,2
3559.68510504763,1
3559.885726354284,0
3561.118867919454,1
3564.167364764077,0
3565.540045516913,1
3568.588542361536,0
3569.961223114372,1
3573.009719958995,0
3578.80357830929,1
3581.852075153913,0
3592.067111101667,1
3595.11560794629,0
3596.488288699126,1
3599.536785543749,0
3600.909466296585,1
3603.957963141208,0
3605.330643894044,1
3608.379140738667,0
3609.751821491503,1
3612.800318336126,0
3618.594176686421,1
3618.794797993075,2
3618.995419299729,3
3621.642673531044,2
3621.843294837698,1
3626.124933247491,0
3631.918791597786,1
3634.967288442409,0
3649.603501987622,1
3649.804123294276,2
3650.00474460093,3
3652.651998832245,2
3652.852620138899,1
3654.085761704069,2
3654.286383010723,3
3657.134258548692,2
3657.334879855346,1
3661.616518265139,0
3689.516264602729,1
3692.564761447352,0
3698.358619797647,1
3698.559241104301,2
3698.759862410955,3
3701.40711664227,2
3701.607737948924,1
3702.840879514094,2
3703.041500820748,3
3705.889376358717,2
3706.089997665371,1
3707.323139230541,2
3707.523760537195,3
3710.371636075164,2
3710.572257381818,1
3711.805398946988,2
3714.853895791611,1
3715.054517098265,0
3729.551191455812,1
3732.599688300435,0
3733.972369053271,1
3737.020865897894,0
3742.814724248189,1
3745.863221092812,0
3747.235901845648,1
3747.436523152302,2
3750.284398690271,1
3750.485019996925,0
3751.718161562095,1
3754.766658406718,0
3764.981694354472,1
3768.030191199095,0
3769.402871951931,1
3769.603493258585,2
3772.451368796554,1
3772.651990103208,0
3778.306309265837,1
3781.35480611046,0
3782.727486863296,1
3782.92810816995,2
3785.775983707919,1
3785.976605014573,0
3818.157989761956,1
3821.206486606579,0
3822.579167359415,1
3825.627664204038,0
3827.000344956874,1
3830.048841801497,0
3840.263877749251,1
3843.312374593874,0
3857.948588139087,1
3860.99708498371,0
3866.790943334005,1
3869.839440178628,0
3871.212120931464,1
3874.260617776087,0
3888.8968313213,1
3891.945328165923,0
3897.739186516218,1
3897.939807822872,2
3900.787683360841,1
3900.988304667495,0
3911.063801427583,1
3911.264422734237,2
3914.112298272206,1
3914.31291957886,0
3915.54606114403,1
3918.594557988653,0
3924.388416338948,1
3927.436913183571,0
3933.230771533866,1
3933.43139284052,2
3936.279268378489,1
3936.479889685143,0
3937.713031250313,1
3937.913652556967,2
3938.114273863621,3
3940.761528094936,2
3940.96214940159,1
3945.243787811383,0
3946.616468564219,1
3946.817089870873,2
3949.664965408842,1
3949.865586715496,0
3955.519905878125,1
3958.568402722748,0
3973.204616267961,1
3976.253113112584,0
3977.62579386542,1
3980.674290710043,0
3999.731681852715,1
3999.932303159369,2
4002.780178697338,1
4002.980800003992,0
4004.213941569162,1
4007.262438413785,0
4008.635119166621,1
4011.683616011244,0
4017.477474361539,1
4020.525971206162,0
4021.898651958998,1
4022.099273265652,2
4024.947148803621,1
4025.147770110275,0
4026.380911675445,1
4029.429408520068,0
4039.644444467822,1
4042.692941312445,0
4044.065622065281,1
4047.114118909904,0
4057.329154857658,1
4057.529776164312,2
4060.377651702281,1
4060.578273008935,0
4066.232592171564,1
4069.281089016187,0
4070.653769769023,1
4073.702266613646,0
4088.338480158859,1
4091.386977003482,0
4092.759657756318,1
4092.960279062972,2
4095.808154600941,1
4096.008775907595,0
4097.241917472765,1
4100.290414317388,0
4106.084272667683,1
4109.132769512306,0
4110.505450265142,1
4113.553947109765,0
4114.926627862601,1
4117.975124707224,0
4119.34780546006,1
4119.548426766714,2
4122.396302304683,1
4122.596923611337,0
4123.830065176507,1
4126.87856202113,0
4145.935953163802,1
4148.984450008425,0
4176.884196346015,1
4179.932693190638,0
4181.305373943474,1
4184.353870788097,0
4185.726551540933,1
4188.775048385556,0
4190.147729138392,1
4190.348350445046,2
4193.196225983015,1
4193.396847289669,0
4216.735876842134,1
4219.784373686757,0
4234.42058723197,1
4234.621208538624,2
4237.469084076593,1
4237.669705383247,0
4238.902846948417,1
4239.103468255071,2
4241.95134379304,1
4242.151965099694,0
4247.806284262323,1
4250.854781106946,0
4252.227461859782,1
4255.275958704405,0
4256.648639457241,1
4256.849260763895,2
4257.049882070549,3
4259.697136301864,2
4259.897757608518,1
4264.179396018311,0
4265.552076771147,1
4268.60057361577,0
4274.394431966065,1
4277.442928810688,0
4278.815609563524,1
4281.864106408147,0
4287.657964758442,1
4287.858586065096,2
4288.05920737175,3
4290.706461603065,2
4290.907082909719,1
4292.140224474889,2
4295.188721319512,1
4295.389342626166,0
4296.622484191336,1
4299.670981035959,0
4309.886016983713,1
4312.934513828336,0
4314.307194581172,1
4317.355691425795,0
4318.728372178631,1
4318.928993485285,2
4319.129614791939,3
4321.776869023254,2
4321.977490329908,1
4326.259128739701,0
4332.052987089996,1
4335.101483934619,0
4336.474164687455,1
4339.522661532078,0
4345.316519882373,1
4348.365016726996,0
4367.422407869668,1
4367.623029176322,2
4370.470904714291,1
4370.671526020945,0
4371.904667586115,1
4374.953164430738,0
4376.325845183574,1
4376.526466490228,2
4379.374342028197,1
4379.574963334851,0
4385.22928249748,1
4388.277779342103,0
4394.071637692398,1
4394.272258999052,2
4397.120134537021,1
4397.320755843675,0
4411.817430201222,1
4414.865927045845,0
4420.65978539614,1
4423.708282240763,0
4429.502140591058,1
4432.550637435681,0
4460.450383773271,1
4463.498880617894,0
4469.292738968189,1
4472.341235812812,0
4478.135094163107,1
4478.335715469761,2
4481.18359100773,1
4481.384212314384,0
4482.617353879554,1
4485.665850724177,0
4491.459709074472,1
4494.508205919095,0
4504.723241866849,1
4507.771738711472,0
4509.144419464308,1
4509.345040770962,2
4512.192916308931,1
4512.393537615585,0
4513.626679180755,1
4516.675176025378,0
4518.047856778214,1
4521.096353622837,0
4535.73256716805,1
4538.781064012673,0
4540.153744765509,1
4540.354366072163,2
4543.202241610132,1
4543.402862916786,0
4562.320714871792,1
4565.369211716415,0
4566.741892469251,1
4569.790389313874,0
4571.16307006671,1
4574.211566911333,0
4575.584247664169,1
4578.632744508792,0
4580.005425261628,1
4580.206046568282,2
4583.053922106251,1
4583.254543412905,0
4602.172395367911,1
4605.220892212534,0
4615.435928160288,1
4618.484425004911,0
4624.278283355206,1
4627.326780199829,0
4637.541816147583,1
4640.590312992206,0
4646.384171342501,1
4649.432668187124,0
4686.174769719632,1
4686.375391026286,2
4686.57601233294,3
4686.776633639594,4
4689.223266564255,3
4689.423887870909,2
4693.705526280702,1
4693.906147587356,0
4699.560466749985,1
4702.608963594608,0
4703.981644347444,1
4704.182265654098,2
4707.030141192067,1
4707.230762498721,0
4712.88508166135,1
4713.085702968004,2
4715.933578505973,1
4716.134199812627,0
4726.209696572715,1
4726.410317879369,2
4729.258193417338,1
4729.458814723992,0
4739.53431148408,1
4742.582808328703,0
4761.640199471375,1
4764.688696315998,0
4766.061377068834,1
4769.109873913457,0
4770.482554666293,1
4773.531051510916,0
4774.903732263752,1
4777.952229108375,0
4779.324909861211,1
4782.373406705834,0
4783.74608745867,1
4786.794584303293,0
4788.167265056129,1
4791.215761900752,0
4810.273153043424,1
4810.473774350078,2
4813.321649888047,1
4813.522271194701,0
4814.755412759871,1
4814.956034066525,2
4817.803909604494,1
4818.004530911148,0
4828.080027671236,1
4828.28064897789,2
4828.481270284544,3
4831.128524515859,2
4831.329145822513,1
4832.562287387683,2
4835.610784232306,1
4835.81140553896,0
4850.308079896507,1
4853.35657674113,0
4854.729257493966,1
4857.777754338589,0
4859.150435091425,1
4862.198931936048,0
4867.992790286343,1
4868.193411592997,2
4871.041287130966,1
4871.24190843762,0
4881.317405197708,1
4884.365902042331,0
4899.002115587544,1
4902.050612432167,0
4903.423293185003,1
4906.471790029626,0
4907.844470782462,1
4910.892967627085,0
4929.950358769757,1
4932.99885561438,0
4938.792713964675,1
4941.841210809298,0
4943.213891562134,1
4946.262388406757,0
4947.635069159593,1
4950.683566004216,0
4956.477424354511,1
4959.525921199134,0
4960.89860195197,1
4963.947098796593,0
4969.740957146888,1
4972.789453991511,0
4974.162134744347,1
4977.21063158897,0
4978.583312341806,1
4981.631809186429,0
4983.004489939265,1
4986.052986783888,0
4987.425667536724,1
4990.474164381347,0
4991.846845134183,1
4992.047466440837,2
4994.895341978806,1
4995.09596328546,0
4996.32910485063,1
4999.377601695253,0
5005.171460045548,1
5008.219956890171,0
5009.592637643007,1
5012.64113448763,0
5036.119703227761,1
5039.168200072384,0
5044.962058422679,1
5048.010555267302,0
5053.804413617597,1
5056.85291046222,0
5067.067946409974,1
5070.116443254597,0
5075.910301604892,1
5078.958798449515,0
5080.331479202351,1
5083.379976046974,0
5089.173834397269,1
5092.222331241892,0
5098.016189592187,1
5098.216810898841,2
5101.06468643681,1
5101.265307743464,0
5102.498449308634,1
5102.699070615288,2
5105.546946153257,1
5105.747567459911,0
5111.40188662254,1
5114.450383467163,0
5115.823064219999,1
5118.871561064622,0
5124.665419414917,1
5124.866040721571,2
5127.71391625954,1
5127.914537566194,0
5151.253567118659,1
5151.454188425313,2
5154.302063963282,1
5154.502685269936,0
5164.578182030024,1
5164.778803336678,2
5167.626678874647,1
5167.827300181301,0
5173.48161934393,1
5173.682240650584,2
5176.530116188553,1
5176.730737495207,0
5195.648589450213,1
5198.697086294836,0
5200.069767047672,1
5203.118263892295,0
5208.91212224259,1
5211.960619087213,0
5213.333299840049,1
5213.533921146703,2
5216.381796684672,1
5216.582417991326,0
5226.657914751414,1
5226.858536058068,2
5229.706411596037,1
5229.907032902691,0
5231.140174467861,1
5231.340795774515,2
5234.188671312484,1
5234.389292619138,0
5235.622434184308,1
5235.823055490962,2
5238.670931028931,1
5238.871552335585,0
5240.104693900755,1
5243.153190745378,0
5248.947049095673,1
5251.995545940296,0
5271.052937082968,1
5274.101433927591,0
5284.316469875345,1
5287.364966719968,0
5288.737647472804,1
5291.786144317427,0
5293.158825070263,1
5296.207321914886,0
5297.580002667722,1
5300.628499512345,0
5310.843535460099,1
5311.044156766753,2
5313.892032304722,1
5314.092653611376,0
5319.746972774005,1
5322.795469618628,0
5333.010505566382,1
5336.059002411005,0
5341.8528607613,1
5344.901357605923,0
5346.274038358759,1
5349.322535203382,0
5355.116393553677,1
5355.317014860331,2
5358.1648903983,1
5358.365511704954,0
5364.019830867583,1
5367.068327712206,0
5377.28336365996,1
