"queueLength:vector OppNet.Q2 ($0=11, $1=7.5, #0 - PreliminarySimulation-1-20191008-08:07:21-8328)",
889.270596446534,0
890.358445059259,1
891.729954715331,0
910.033311209635,1
911.404820865707,0
914.952027747229,1
916.323537403301,0
937.086252166402,1
938.457761822474,0
942.004968703996,1
943.376478360068,0
951.842401779184,1
953.213911435256,0
954.301760047981,1
955.673269704053,0
956.761118316778,1
958.13262797285,0
976.435984467154,1
977.807494123226,0
978.895342735951,1
980.266852392023,0
981.354701004748,1
982.72621066082,0
988.732775811139,1
990.104285467211,0
996.11085061753,1
996.181602372275,2
997.482360273602,1
997.553112028347,0
1003.488925423921,1
1003.559677178666,2
1004.860435079993,1
1004.931186834738,0
1013.326358499109,1
1013.397110253854,2
1014.697868155181,1
1014.768619909926,0
1018.245075036703,1
1019.616584692775,0
1020.7044333055,1
1020.775185060245,2
1022.075942961572,1
1022.146694716317,0
1040.379299455876,1
1040.450051210621,2
1041.750809111948,1
1041.821560866693,0
1067.432240412643,1
1067.502992167388,2
1067.573743922133,3
1068.803750068715,2
1068.87450182346,1
1068.945253578205,0
1077.269673487831,1
1078.641183143903,0
1082.188390025425,1
1083.559899681497,0
1084.647748294222,1
1084.718500048967,2
1086.019257950294,1
1086.090009705039,0
1094.48518136941,1
1095.856691025482,0
1099.403897907004,1
1099.474649661749,2
1100.775407563076,1
1100.846159317821,0
1111.700689250989,1
1113.072198907061,0
1116.619405788583,1
1116.690157543328,2
1116.760909298073,3
1116.831661052818,4
1117.990915444655,3
1118.0616671994,2
1118.132418954145,1
1118.20317070889,0
1146.131705014147,1
1147.503214670219,0
1158.428496358132,1
1159.800006014204,0
1165.806571164523,1
1167.178080820595,0
1168.26592943332,1
1169.637439089392,0
1170.725287702117,1
1172.096797358189,0
1183.022079046102,1
1184.393588702174,0
1190.400153852493,1
1191.771663508565,0
1195.318870390087,1
1196.690380046159,0
1197.778228658884,1
1199.149738314956,0
1200.237586927681,1
1200.308338682426,2
1201.609096583753,1
1201.679848338498,0
1202.696945196478,1
1202.767696951223,2
1204.06845485255,1
1204.139206607295,0
1207.615661734072,1
1208.987171390144,0
1217.45309480926,1
1218.824604465332,0
1224.831169615651,1
1226.202679271723,0
1227.290527884448,1
1228.66203754052,0
1244.506035766027,1
1245.877545422099,0
1246.965394034824,1
1248.336903690896,0
1249.424752303621,1
1249.495504058366,2
1250.796261959693,1
1250.867013714438,0
1274.018334991591,1
1275.389844647663,0
1291.23384287317,1
1291.304594627915,2
1292.605352529242,1
1292.676104283987,0
1293.693201141967,1
1295.064710798039,0
1301.071275948358,1
1302.44278560443,0
1318.286783829937,1
1319.658293486009,0
1323.205500367531,1
1323.276252122276,2
1324.577010023603,1
1324.647761778348,0
1340.42100824911,1
1341.792517905182,0
1342.880366517907,1
1344.251876173979,0
1345.339724786704,1
1345.410476541449,2
1346.711234442776,1
1346.781986197521,0
1355.177157861892,1
1356.548667517964,0
1362.555232668283,1
1362.625984423028,2
1363.926742324355,1
1363.9974940791,0
1372.392665743471,1
1373.764175399543,0
1377.311382281065,1
1378.682891937137,0
1382.230098818659,1
1383.601608474731,0
1389.60817362505,1
1389.678925379795,2
1390.979683281122,1
1391.050435035867,0
1394.526890162644,1
1395.898399818716,0
1399.445606700238,1
1400.81711635631,0
1406.823681506629,1
1408.195191162701,0
1421.579831119411,1
1421.650582874156,2
1422.951340775483,1
1423.022092530228,0
1433.876622463396,1
1435.248132119468,0
1438.79533900099,1
1440.166848657062,0
1441.254697269787,1
1442.626206925859,0
1458.470205151366,1
1459.841714807438,0
1483.063787839336,1
1484.435297495408,0
1485.523146108133,1
1486.894655764205,0
1492.901220914524,1
1494.272730570596,0
1495.360579183321,1
1496.732088839393,0
1512.5760870649,1
1513.947596720972,0
1522.413520140088,1
1523.78502979616,0
1534.710311484073,1
1536.081821140145,0
1537.16966975287,1
1538.541179408942,0
1539.629028021667,1
1539.699779776412,2
1541.000537677739,1
1541.071289432484,0
1544.547744559261,1
1545.919254215333,0
1549.466461096855,1
1550.837970752927,0
1581.438118591216,1
1581.508870345961,2
1582.809628247288,1
1582.880380002033,0
1586.35683512881,1
1587.728344784882,0
1601.112984741592,1
1602.484494397664,0
1603.572343010389,1
1603.643094765134,2
1604.943852666461,1
1605.014604421206,0
1606.031701279186,1
1607.403210935258,0
1628.165925698359,1
1629.537435354431,0
1630.625283967156,1
1631.996793623228,0
1640.462717042344,1
1641.834226698416,0
1645.381433579938,1
1646.75294323601,0
1652.759508386329,1
1654.131018042401,0
1660.13758319272,1
1661.509092848792,0
1662.596941461517,1
1663.968451117589,0
1667.515657999111,1
1668.887167655183,0
1682.271807611893,1
1683.643317267965,0
1687.190524149487,1
1688.562033805559,0
1701.946673762269,1
1703.318183418341,0
1714.243465106254,1
1715.614974762326,0
1736.377689525427,1
1736.448441280172,2
1737.749199181499,1
1737.819950936244,0
1741.296406063021,1
1742.667915719093,0
1753.593197407006,1
1754.964707063078,0
1778.186780094976,1
1779.558289751048,0
1783.10549663257,1
1784.477006288642,0
1790.483571438961,1
1791.855081095033,0
1795.402287976555,1
1796.773797632627,0
1815.077154126931,1
1816.448663783003,0
1817.536512395728,1
1818.9080220518,0
1829.833303739713,1
1831.204813395785,0
1834.752020277307,1
1836.123529933379,0
1864.264319502871,1
1865.635829158943,0
1871.642394309262,1
1871.713146064007,2
1873.013903965334,1
1873.084655720079,0
1874.101752578059,1
1875.473262234131,0
1879.020469115653,1
1880.391978771725,0
1903.614051803623,1
1904.985561459695,0
1915.910843147608,1
1917.28235280368,0
1952.801217179563,1
1954.172726835635,0
1960.179291985954,1
1961.550801642026,0
1967.557366792345,1
1968.928876448417,0
1994.610307749112,1
1994.681059503857,2
1995.981817405184,1
1996.052569159929,0
2001.988382555503,1
2003.359892211575,0
2004.4477408243,1
2005.819250480372,0
2006.907099093097,1
2008.278608749169,0
2014.285173899488,1
2015.65668355556,0
2041.338114856255,1
2042.709624512327,0
2056.094264469037,1
2057.465774125109,0
2058.553622737834,1
2058.624374492579,2
2059.925132393906,1
2059.995884148651,0
2068.391055813022,1
2068.461807567767,2
2069.762565469094,1
2069.833317223839,0
2080.687847157007,1
2082.059356813079,0
2112.659504651368,1
2114.03101430744,0
2134.793729070541,1
2134.864480825286,2
2136.165238726613,1
2136.235990481358,0
2139.712445608135,1
2141.083955264207,0
2144.631162145729,1
2146.002671801801,0
2152.00923695212,1
2153.380746608192,0
2159.387311758511,1
2160.758821414583,0
2164.306028296105,1
2165.677537952177,0
2174.143461371293,1
2175.514971027365,0
2176.60281964009,1
2176.673571394835,2
2177.974329296162,1
2178.045081050907,0
2179.062177908887,1
2180.433687564959,0
2191.358969252872,1
2192.730478908944,0
2196.277685790466,1
2197.649195446538,0
2198.737044059263,1
2200.108553715335,0
2203.655760596857,1
2205.027270252929,0
2228.249343284827,1
2229.620852940899,0
2238.086776360015,1
2239.458286016087,0
2243.005492897609,1
2244.377002553681,0
2250.383567704,1
2251.755077360072,0
2252.842925972797,1
2254.214435628869,0
2260.221000779188,1
2261.59251043526,0
2272.517792123173,1
2273.889301779245,0
2277.436508660767,1
2277.507260415512,2
2278.808018316839,1
2278.878770071584,0
2287.273941735955,1
2288.645451392027,0
2316.786240961519,1
2318.157750617591,0
2319.245599230316,1
2320.617108886388,0
2336.461107111895,1
2337.832616767967,0
2338.920465380692,1
2340.291975036764,0
2341.379823649489,1
2342.751333305561,0
2348.75789845588,1
2350.129408111952,0
2351.217256724677,1
2352.588766380749,0
2356.135973262271,1
2357.507482918343,0
2361.054689799865,1
2362.426199455937,0
2365.973406337459,1
2366.044158092204,2
2367.344915993531,1
2367.415667748276,0
2375.810839412647,1
2377.182349068719,0
2383.188914219038,1
2384.56042387511,0
2388.107630756632,1
2389.479140412704,0
2400.404422100617,1
2401.775931756689,0
2402.863780369414,1
2404.235290025486,0
2412.701213444602,1
2414.072723100674,0
2415.160571713399,1
2416.532081369471,0
2417.619929982196,1
2418.991439638268,0
2429.916721326181,1
2431.288230982253,0
2464.347737089339,1
2465.719246745411,0
2474.185170164527,1
2474.255921919272,2
2475.556679820599,1
2475.627431575344,0
2488.941319777309,1
2489.012071532054,2
2489.082823286799,3
2490.312829433381,2
2490.383581188126,1
2490.454332942871,0
2496.3193945837,1
2497.690904239772,0
2511.075544196482,1
2511.146295951227,2
2512.447053852554,1
2512.517805607299,0
2518.453619002873,1
2519.825128658945,0
2523.372335540467,1
2524.743845196539,0
2540.587843422046,1
2541.959353078118,0
2547.965918228437,1
2548.036669983182,2
2549.337427884509,1
2549.408179639254,0
2555.343993034828,1
2555.414744789573,2
2556.7155026909,1
2556.786254445645,0
2565.181426110016,1
2566.552935766088,0
2570.10014264761,1
2571.471652303682,0
2577.478217454001,1
2577.548969208746,2
2578.849727110073,1
2578.920478864818,0
2587.315650529189,1
2587.386402283934,2
2587.457154038679,3
2588.687160185261,2
2588.757911940006,1
2588.828663694751,0
2609.449874948362,1
2610.821384604434,0
2631.584099367535,1
2632.955609023607,0
2636.502815905129,1
2637.874325561201,0
2643.88089071152,1
2645.252400367592,0
2648.799607249114,1
2650.171116905186,0
2678.311906474678,1
2679.68341613075,0
2680.771264743475,1
2682.142774399547,0
2683.230623012272,1
2684.602132668344,0
2690.608697818663,1
2691.980207474735,0
2697.986772625054,1
2699.358282281126,0
2710.283563969039,1
2711.655073625111,0
2720.120997044227,1
2721.492506700299,0
2737.336504925806,1
2738.708014581878,0
2739.795863194603,1
2741.167372850675,0
2754.552012807385,1
2755.923522463457,0
2757.011371076182,1
2758.382880732254,0
2759.470729344979,1
2760.842239001051,0
2766.84880415137,1
2766.919555906115,2
2768.220313807442,1
2768.291065562187,0
2779.145595495355,1
2779.2163472501,2
2779.287099004845,3
2780.517105151427,2
2780.587856906172,1
2780.658608660917,0
2784.064312032949,1
2785.435821689021,0
2786.523670301746,1
2787.895179957818,0
2796.361103376934,1
2796.431855131679,2
2797.732613033006,1
2797.803364787751,0
2798.820461645731,1
2800.191971301803,0
2801.279819914528,1
2802.6513295706,0
2803.739178183325,1
2805.110687839397,0
2813.576611258513,1
2814.948120914585,0
2818.495327796107,1
2819.866837452179,0
2825.873402602498,1
2827.24491225857,0
2833.251477408889,1
2834.622987064961,0
2840.62955221528,1
2842.001061871352,0
2843.088910484077,1
2844.460420140149,0
2855.385701828062,1
2855.456453582807,2
2856.757211484134,1
2856.827963238879,0
2882.438642784829,1
2883.810152440901,0
2892.276075860017,1
2893.647585516089,0
2894.735434128814,1
2894.806185883559,2
2896.106943784886,1
2896.177695539631,0
2936.544524698363,1
2937.916034354435,0
2941.463241235957,1
2942.834750892029,0
2948.841316042348,1
2950.21282569842,0
2956.219390848739,1
2957.590900504811,0
2963.59746565513,1
2964.968975311202,0
2966.056823923927,1
2967.428333579999,0
2973.434898730318,1
2974.80640838639,0
2980.812973536709,1
2982.184483192781,0
2983.272331805506,1
2984.643841461578,0
3005.406556224679,1
3005.477307979424,2
3006.778065880751,1
3006.848817635496,0
3010.325272762273,1
3011.696782418345,0
3015.243989299867,1
3016.615498955939,0
3017.703347568664,1
3019.074857224736,0
3025.081422375055,1
3026.452932031127,0
3030.000138912649,1
3031.371648568721,0
3052.134363331822,1
3053.505872987894,0
3054.593721600619,1
3055.965231256691,0
3069.349871213401,1
3070.721380869473,0
3079.187304288589,1
3080.558813944661,0
3086.56537909498,1
3087.936888751052,0
3093.943453901371,1
3095.314963557443,0
3103.780886976559,1
3105.152396632631,0
3106.240245245356,1
3106.310997000101,2
3107.611754901428,1
3107.682506656173,0
3128.374469664529,1
3129.745979320601,0
3140.671261008514,1
3142.042770664586,0
3155.427410621296,1
3156.798920277368,0
3160.34612715889,1
3161.717636814962,0
3165.264843696484,1
3166.636353352556,0
3172.642918502875,1
3174.014428158947,0
3216.911367341221,1
3218.282876997293,0
3226.748800416409,1
3226.819552171154,2
3228.120310072481,1
3228.191061827226,0
3229.208158685206,1
3229.278910439951,2
3230.579668341278,1
3230.650420096023,0
3236.586233491597,1
3236.656985246342,2
3237.957743147669,1
3238.028494902414,0
3243.964308297988,1
3245.33581795406,0
3251.342383104379,1
3252.713892760451,0
3261.179816179567,1
3262.551325835639,0
3263.639174448364,1
3265.010684104436,0
3266.098532717161,1
3266.169284471906,2
3267.470042373233,1
3267.540794127978,0
3268.557890985958,1
3269.92940064203,0
3278.395324061146,1
3279.766833717218,0
3288.232757136334,1
3289.604266792406,0
3293.151473673928,1
3294.52298333,0
3298.070190211522,1
3299.441699867594,0
3300.529548480319,1
3301.901058136391,0
3307.90762328671,1
3309.279132942782,0
3312.826339824304,1
3312.897091579049,2
3314.197849480376,1
3314.268601235121,0
3317.745056361898,1
3319.11656601797,0
3325.123131168289,1
3326.494640824361,0
3349.716713856259,1
3351.088223512331,0
3364.472863469041,1
3365.844373125113,0
3379.229013081823,1
3380.600522737895,0
3416.119387113778,1
3417.49089676985,0
3418.578745382575,1
3419.950255038647,0
3421.038103651372,1
3422.409613307444,0
3438.253611532951,1
3439.625121189023,0
3448.091044608139,1
3449.462554264211,0
3450.550402876936,1
3451.921912533008,0
3453.009761145733,1
3453.080512900478,2
3454.381270801805,1
3454.45202255655,0
3465.306552489718,1
3466.67806214579,0
3489.900135177688,1
3491.27164483376,0
3494.818851715282,1
3496.190361371354,0
3497.278209984079,1
3498.649719640151,0
3499.737568252876,1
3501.109077908948,0
3507.115643059267,1
3507.186394814012,2
3508.487152715339,1
3508.557904470084,0
3514.493717865658,1
3515.86522752173,0
3519.412434403252,1
3519.483186157997,2
3520.783944059324,1
3520.854695814069,0
3521.871792672049,1
3523.243302328121,0
3524.331150940846,1
3525.702660596918,0
3526.790509209643,1
3528.162018865715,0
3529.24986747844,1
3529.320619233185,2
3530.621377134512,1
3530.692128889257,0
3534.168584016034,1
3535.540093672106,0
3541.546658822425,1
3542.918168478497,0
3553.84345016641,1
3555.214959822482,0
3556.302808435207,1
3557.674318091279,0
3568.599599779192,1
3569.971109435264,0
3588.274465929568,1
3589.64597558564,0
3598.111899004756,1
3599.483408660828,0
3605.489973811147,1
3605.560725565892,2
3606.861483467219,1
3606.932235221964,0
3620.246123423929,1
3621.617633080001,0
3632.542914767914,1
3633.914424423986,0
3642.380347843102,1
3642.451099597847,2
3643.751857499174,1
3643.822609253919,0
3644.839706111899,1
3646.211215767971,0
3649.758422649493,1
3651.129932305565,0
3657.136497455884,1
3657.207249210629,2
3658.508007111956,1
3658.578758866701,0
3659.595855724681,1
3660.967365380753,0
3664.514572262275,1
3665.886081918347,0
3671.892647068666,1
3673.264156724738,0
3684.189438412651,1
3684.260190167396,2
3684.330941922141,3
3685.560948068723,2
3685.631699823468,1
3685.702451578213,0
3689.108154950245,1
3689.17890670499,2
3689.249658459735,3
3690.479664606317,2
3690.550416361062,1
3690.621168115807,0
3708.783021100621,1
3710.154530756693,0
3713.701737638215,1
3715.073247294287,0
3725.9985289822,1
3727.370038638272,0
3730.917245519794,1
3732.288755175866,0
3740.754678594982,1
3742.126188251054,0
3745.673395132576,1
3747.044904788648,0
3748.132753401373,1
3748.203505156118,2
3749.504263057445,1
3749.57501481219,0
3767.807619551749,1
3769.179129207821,0
3772.726336089343,1
3774.097845745415,0
3789.941843970922,1
3790.012595725667,2
3791.313353626994,1
3791.384105381739,0
3792.401202239719,1
3793.772711895791,0
3819.454143196486,1
3820.825652852558,0
3839.129009346862,1
3840.500519002934,0
3846.507084153253,1
3847.878593809325,0
3851.425800690847,1
3852.797310346919,0
3863.722592034832,1
3863.793343789577,2
3865.094101690904,1
3865.164853445649,0
3868.641308572426,1
3870.012818228498,0
3878.478741647614,1
3879.850251303686,0
3883.397458185208,1
3883.468209939953,2
3883.538961694698,3
3884.76896784128,2
3884.839719596025,1
3884.91047135077,0
3890.775532991599,1
3892.147042647671,0
3893.234891260396,1
3894.606400916468,0
3939.962698367539,1
3941.334208023611,0
3942.422056636336,1
3943.793566292408,0
3952.259489711524,1
3953.630999367596,0
3964.556281055509,1
3965.927790711581,0
3976.853072399494,1
3978.224582055566,0
4001.446655087464,1
4002.818164743536,0
4008.824729893855,1
4010.196239549927,0
4018.662162969043,1
4018.732914723788,2
4020.033672625115,1
4020.10442437986,0
4023.580879506637,1
4023.651631261382,2
4024.952389162709,1
4025.023140917454,0
4026.040237775434,1
4027.411747431506,0
4028.499596044231,1
4029.871105700303,0
4030.958954313028,1
4032.3304639691,0
4053.093178732201,1
4054.464688388273,0
4058.011895269795,1
4059.383404925867,0
4062.930611807389,1
4064.302121463461,0
4065.389970076186,1
4066.761479732258,0
4070.30868661378,1
4071.680196269852,0
4087.524194495359,1
4088.895704151431,0
4094.90226930175,1
4096.273778957822,0
4102.280344108141,1
4103.651853764213,0
4107.199060645735,1
4108.570570301807,0
4117.036493720923,1
4117.107245475668,2
4118.408003376995,1
4118.47875513174,0
4124.414568527314,1
4125.786078183386,0
4126.873926796111,1
4126.944678550856,2
4128.245436452183,1
4128.316188206928,0
4134.252001602502,1
4134.322753357247,2
4135.623511258574,1
4135.694263013319,0
4139.170718140096,1
4139.241469894841,2
4140.542227796168,1
4140.612979550913,0
4149.008151215284,1
4150.379660871356,0
4171.142375634457,1
4172.513885290529,0
4173.601733903254,1
4174.973243559326,0
4176.061092172051,1
4177.432601828123,0
4180.979808709645,1
4182.351318365717,0
4183.439166978442,1
4184.810676634514,0
4190.817241784833,1
4192.188751440905,0
4195.735958322427,1
4197.107467978499,0
4208.032749666412,1
4209.404259322484,0
4215.410824472803,1
4216.782334128875,0
4222.788899279194,1
4224.160408935266,0
4227.707615816788,1
4227.778367571533,2
4229.07912547286,1
4229.149877227605,0
4232.626332354382,1
4233.997842010454,0
4237.545048891976,1
4238.916558548048,0
4240.004407160773,1
4241.375916816845,0
4244.923123698367,1
4246.294633354439,0
4247.382481967164,1
4248.753991623236,0
4252.301198504758,1
4253.67270816083,0
4262.138631579946,1
4262.209383334691,2
4263.510141236018,1
4263.580892990763,0
4267.05734811754,1
4268.428857773612,0
4286.732214267916,1
4288.103723923988,0
4313.785155224683,1
4315.156664880755,0
4318.703871762277,1
4320.075381418349,0
4326.081946568668,1
4327.45345622474,0
4328.541304837465,1
4329.912814493537,0
4345.756812719044,1
4345.827564473789,2
4347.128322375116,1
4347.199074129861,0
4358.053604063029,1
4359.425113719101,0
4362.972320600623,1
4364.343830256695,0
4372.809753675811,1
4374.181263331883,0
4375.269111944608,1
4376.64062160068,0
4377.728470213405,1
4379.099979869477,0
4385.106545019796,1
4386.478054675868,0
4387.565903288593,1
4388.937412944665,0
4397.403336363781,1
4398.774846019853,0
4402.322052901375,1
4402.39280465612,2
4402.463556410865,3
4403.693562557447,2
4403.764314312192,1
4403.835066066937,0
4407.240769438969,1
4408.612279095041,0
4412.159485976563,1
4413.530995632635,0
4419.537560782954,1
4419.608312537699,2
4419.679064292444,3
4420.909070439026,2
4420.979822193771,1
4421.050573948516,0
4434.293710395736,1
4435.665220051808,0
4453.968576546112,1
4455.340086202184,0
4456.427934814909,1
4457.799444470981,0
4466.265367890097,1
4467.636877546169,0
4468.724726158894,1
4470.096235814966,0
4490.858950578067,1
4492.230460234139,0
4493.318308846864,1
4494.689818502936,0
4503.155741922052,1
4504.527251578124,0
4510.533816728443,1
4511.905326384515,0
4517.911891534834,1
4519.283401190906,0
4522.830608072428,1
4524.2021177285,0
4530.208682878819,1
4530.279434633564,2
4531.580192534891,1
4531.650944289636,0
4542.505474222804,1
4543.876983878876,0
4549.883549029195,1
4551.255058685267,0
4554.802265566789,1
4554.873017321534,2
4556.173775222861,1
4556.244526977606,0
4567.099056910774,1
4568.470566566846,0
4572.017773448368,1
4573.38928310444,0
4574.477131717165,1
4574.54788347191,2
4575.848641373237,1
4575.919393127982,0
4584.314564792353,1
4585.686074448425,0
4591.692639598744,1
4593.064149254816,0
4594.151997867541,1
4595.523507523613,0
4596.611356136338,1
4597.98286579241,0
4608.908147480323,1
4608.978899235068,2
4610.279657136395,1
4610.35040889114,0
4611.36750574912,1
4612.739015405192,0
4613.826864017917,1
4615.198373673989,0
4623.664297093105,1
4623.73504884785,2
4625.035806749177,1
4625.106558503922,0
4628.583013630699,1
4629.954523286771,0
4650.717238049872,1
4650.787989804617,2
4652.088747705944,1
4652.159499460689,0
4655.635954587466,1
4657.007464243538,0
4663.014029393857,1
4663.084781148602,2
4664.385539049929,1
4664.456290804674,0
4680.229537275436,1
4681.601046931508,0
4687.607612081827,1
4687.678363836572,2
4688.979121737899,1
4689.049873492644,0
4692.526328619421,1
4693.897838275493,0
4709.741836501,1
4711.113346157072,0
4712.201194769797,1
4713.572704425869,0
4719.579269576188,1
4720.95077923226,0
4731.876060920173,1
4733.247570576245,0
4741.713493995361,1
4743.085003651433,0
4751.550927070549,1
4752.922436726621,0
4761.388360145737,1
4762.759869801809,0
4766.307076683331,1
4767.678586339403,0
4768.766434952128,1
4770.1379446082,0
4771.225793220925,1
4772.597302876997,0
4788.441301102504,1
4788.512052857249,2
4789.812810758576,1
4789.883562513321,0
4800.738092446489,1
4802.109602102561,0
4813.034883790474,1
4814.406393446546,0
4825.331675134459,1
4826.703184790531,0
4847.465899553632,1
4847.536651308377,2
4847.607403063122,3
4848.837409209704,2
4848.908160964449,1
4848.978912719194,0
4864.681407435211,1
4866.052917091283,0
4872.059482241602,1
4873.430991897674,0
4881.89691531679,1
4881.967667071535,2
4883.268424972862,1
4883.339176727607,0
4884.356273585587,1
4885.727783241659,0
4891.734348391978,1
4893.10585804805,0
4911.409214542354,1
4912.780724198426,0
4931.08408069273,1
4932.455590348802,0
4933.543438961527,1
4934.914948617599,0
4955.6776633807,1
4957.049173036772,0
4963.055738187091,1
4963.126489941836,2
4963.197241696581,3
4964.427247843163,2
4964.497999597908,1
4964.568751352653,0
4965.515096455888,1
4966.88660611196,0
4977.811887799873,1
4979.183397455945,0
4980.27124606867,1
4981.642755724742,0
4985.189962606264,1
4986.561472262336,0
4995.027395681452,1
4996.398905337524,0
5004.86482875664,1
5006.236338412712,0
5012.242903563031,1
5013.614413219103,0
5026.999053175813,1
5028.370562831885,0
5034.377127982204,1
5035.748637638276,0
5036.836486251001,1
5036.907238005746,2
5038.207995907073,1
5038.278747661818,0
5039.295844519798,1
5040.66735417587,0
5051.592635863783,1
5052.964145519855,0
5054.05199413258,1
5054.122745887325,2
5055.423503788652,1
5055.494255543397,0
5056.511352401377,1
5057.882862057449,0
5071.267502014159,1
5071.338253768904,2
5072.639011670231,1
5072.709763424976,0
5076.186218551753,1
5077.557728207825,0
5078.64557682055,1
5080.017086476622,0
5083.564293358144,1
5084.935803014216,0
5095.861084702129,1
5097.232594358201,0
5103.23915950852,1
5103.309911263265,2
5104.610669164592,1
5104.681420919337,0
5108.157876046114,1
5109.529385702186,0
5110.617234314911,1
5111.988743970983,0
5113.076592583708,1
5114.44810223978,0
5115.535950852505,1
5115.60670260725,2
5116.907460508577,1
5116.978212263322,0
5125.373383927693,1
5126.744893583765,0
5132.751458734084,1
5134.122968390156,0
5142.588891809272,1
5143.960401465344,0
5145.048250078069,1
5146.419759734141,0
5149.966966615663,1
5151.338476271735,0
5157.345041422054,1
