"lifeTime:vector OppNet.sink ($0=17, $1=10, #0 - PreliminarySimulation-3-20191008-08:07:21-8328)",
2924.662389886735,7.38832003995999994
2934.153974766025,8.55394828460099883
2934.399646870706,7.36161866812999929
2999.78509991022,5.808914005031999375
3031.41027765239,7.355104648773998785
3035.53399771349,7.5046900059350001
3048.851504201472,5.53449033946299982
3053.055795253558,6.78084202969099966
3084.382580678722,7.463647996254000065
3089.23406441544,5.33049259147600016
3092.057071463193,7.39501445581299951
3095.249347902697,10.49172086876199822
3102.315421635752,7.109167522017999705
3116.105526517252,6.48243492528099983
3132.424468069459,7.89053445099999881
3164.527655562258,7.480403626971998655
3176.99980133038,6.45596492457499946
3185.545767787346,6.982177439332000155
3196.07907043405,9.0071380069789981
3208.367692011094,6.90761537297299986
3220.95544851036,5.71579154633900008
3230.079205768355,8.149401662482997435
3234.871519600769,7.15597343002299976
3240.28754441303,9.46254722243799759
3240.926463458901,8.4138692621190003
3247.400437816114,7.14371323594699878
3256.620159183919,4.007049237981998842
3260.900067011678,7.169820869495000055
3296.837881275239,5.798442390291999235
3306.094025403664,8.86341740004699826
3316.423420672317,8.34731239082499951
3319.067247116995,6.67031523741600016
3340.710934528063,7.512069080120999905
3345.136827076481,7.01888316021599931
3353.793767560805,4.790481263860000255
3358.547105512578,5.827460425703000235
3363.0513932146,5.88482665324099938
3394.803839799089,6.765890575258000055
3403.789466130736,8.50220310370999853
3415.511923553558,5.110242580050998715
3439.460495849358,8.868715650357998415
3442.011477939063,6.105140966820998805
3442.475896003644,4.125278451265000242
3448.235366032887,9.52469755251899736
3450.999961293384,5.917850789386999785
3454.134493317084,7.826386108298999355
3468.667760407641,6.83333854686899929
3473.424501840675,7.55206064814399976
3477.754008967319,4.74986730330599903
3481.899731750751,6.4710235379829992
3492.20471535929,5.233756406288000185
3495.520290533305,6.23039050850499973
3509.481263559515,8.18953337824899914
3510.756707483321,9.27230968762700055
3518.615493655821,6.466149109045000265
3518.906857590334,6.30244135892499988
3526.447145704723,5.89327872895499991
3539.736006710526,6.249660590379999515
3540.150263052594,6.648753228197000075
3544.026477471875,8.162729448417000075
3545.064050468791,8.68934268568499841
3558.282822758677,6.421939414879998835
3562.172315493964,5.85341938306199868
3567.064322422778,7.354057745493999905
3570.939923932281,7.859179587950999105
3572.978915223595,5.843779697832999875
3580.388342020061,6.212622145845999785
3592.877055321709,7.474437725077999385
3601.501497997767,4.651302010544998905
3610.587048371594,7.65064642993899998
3611.304910189364,7.523169637012999875
3615.9778625627,6.35723601374999878
3637.066332615456,7.02024870486100024
3637.724941989896,6.815546445587999685
3643.137402603057,7.10977868658699915
3651.551901951163,6.623442826277999605
3678.507772772384,7.466466321463999
3681.786323395385,6.786305024735000275
3686.233362364965,7.04558464473999986
3691.196678375089,8.61646240940499904
3699.82787258657,7.574645790903000235
3704.970818557049,5.18224654516799885
3732.366580637402,8.336169127197997825
3732.632090049647,7.576672708801000375
3739.295487475351,5.377513227079999655
3743.95893520335,6.184820795208999275
3752.035539151487,4.98796519741799924
3791.847397499032,5.335131699609998875
3801.827218253113,7.982695310455
3805.358140957797,5.07060495554000033
3810.106410921616,4.500135977193998805
3815.372014712888,7.12840071784999903
3818.59610299128,6.126148235522999005
3827.595861863983,8.329189372349997425
3827.848873372892,8.113402094986998465
3831.784930291411,9.85109219693199728
3840.641226478839,6.133649528509000225
3841.062998961948,5.151025812977000105
3854.147616561936,6.644459274726999685
3865.633952431572,9.50433051196599973
3865.755344720774,8.967495272468997985
3872.367037533019,6.533632997216999505
3886.135046793037,7.25329156031300033
3887.577627750026,7.46207249312699969
3889.788695682057,8.429241068766000175
3898.179051331165,7.3206942906639991
3921.816408847999,8.614274617603999905
3922.715466481019,7.807231206029999955
3925.149738609887,4.5212377590509991
3935.761352636001,8.284763916338999185
3936.213538706029,6.815008824312998905
3939.37329497561,8.912654431562000175
3944.421402622786,6.74615612178799926
3951.8816556794,8.174930511054998985
3952.314584635824,7.858415125357000235
3993.556640851872,8.16239773716899816
4005.079603986444,7.03664421071900034
4006.940958331656,7.45800469764300009
4008.971076385291,4.46682119649999974
4014.749698046,5.091378475397998905
4018.02005553877,6.816878314506999065
4035.813239454898,7.324204361215999235
4036.53834077937,6.244880403373999275
4044.850339260214,5.40149266216499944
4057.607846664306,6.61816108186499894
4063.915975726503,5.86101676075099929
4064.057482076064,5.602434225934999265
4067.108073425497,5.139491291508999615
4110.826765667495,7.03625948052300029
4128.516697019837,7.679990720628
4137.643300617198,4.541233552988000332
4169.492051052264,7.57284713415199914
4169.537140739602,7.48149196383699963
4173.300345735336,9.8316221498459981
4177.998384786321,7.739205580383000415
4182.471907424665,6.43872560976999961
4185.986589788813,7.697485059505000375
4187.09276672899,6.459311059852000235
4190.516868768463,9.200704518321998605
4191.789097824751,10.14758299373099956
4199.361068306848,5.6288790138859994
4204.263983505158,7.286020981803998675
4232.672814491835,6.500058396944998735
4239.298052631338,7.810890750725999225
4256.981006934137,7.02224813982299875
4257.050080442911,6.445482455589999635
4278.951354929278,5.545840303785999105
4287.864890929743,5.65584911475199978
4314.925139214722,5.101307958924
4319.039423329194,4.46753132103000004
4323.67618083832,4.014045454574999267
4328.016626717751,5.412202692317999085
4341.490301177153,4.21000976496399913
4354.585751194018,4.937992025617999645
4416.038004047661,4.368796368579999955
4433.93239148369,4.81899894014399875
4451.417307279519,6.386049836739999785
4473.649087098905,7.519039599245999715
4477.969181099183,5.12499135910699974
4479.313450334835,5.384846459659000195
4496.77466028634,4.82151120799600006
4505.162206761044,6.1630079000899993
4505.419007750305,4.723301044703999785
4528.575117843731,8.796149004482000285
4529.438205392045,9.21319020171599941
4531.146916194765,6.30983126427699934
4553.539520063123,7.764207217211000125
4584.934814931231,4.95325095313000039
4585.505086704037,5.27294373563399963
4590.025557534462,6.56996347118599996
4602.159418809846,7.56126025993100011
4628.99111814013,7.9321244000579991
4633.210877820706,7.626969322013000125
4660.05694295949,4.538828918509999237
4663.902522496099,5.84376140439099953
4675.317838123803,10.41426595465300048
4679.949251685813,8.58360259633600006
4683.000993421836,7.793305225765999785
4686.242211039244,6.536945074801000265
4696.147853271966,4.847197217876999515
4709.363170530332,6.647282156501999465
4712.94602325122,5.33657924182399943
4718.284993806753,8.31505848659299926
4721.683968992461,6.441649456765999175
4723.823165773621,5.86141456038599881
4733.789163215805,8.43122345985899808
4741.558083255256,6.59125999792599868
4757.130315102636,4.273018062745999025
4761.730425416187,4.61375242112499959
4805.942945640873,5.84753506333299986
4819.33083125722,5.437492882778998975
4841.228134693134,5.260294229890000375
4846.191931980444,4.895244810451998755
4850.378380870183,5.94226324507999946
4854.128074510032,7.02539889118899905
4863.587223032925,6.42351177101999934
4885.253806850187,4.416682299346000192
4890.342085878298,6.636857638790999635
4890.362698560628,5.15811984970299873
4894.374475351352,8.12007802012399789
4939.161626469397,8.674554208861998435
4942.945122471266,5.84641550892799875
4973.830111630424,5.162496791329999705
4978.933354994438,7.93000562548999885
4979.751216025946,8.166127629502998505
4984.185905099484,11.74383023191399993
4984.831716094589,12.21857596880800041
4988.367617128889,9.4538801740680007
4988.617540075722,9.56579326437099903
4991.840810556981,5.250952353741999065
4996.582161096837,6.05194984566699998
5011.562505458043,9.150131669191999575
5013.551351543861,3.72865996904299999
5024.15799238846,8.840786401782999315
5027.277379940031,4.669900741809000145
5044.38317138581,7.669280942026999135
5049.218251697438,4.07017320089999933
5058.998056143233,7.292777558294000385
5063.186242960591,8.605234577038000735
5071.015117543243,6.295888689502000065
5075.317908500228,5.13266642699299955
5075.558438530165,4.308370343108999007
5120.256311873884,6.08315046793000034
5129.078514671445,8.317853845895999825
5133.994020141466,8.5884326996790001
5151.410874999778,7.126487370409998655
5172.668339315146,4.764440264350000105
5183.080255168112,6.758766883829998985
5190.340407146233,5.04171308515099878
5216.860797634255,7.87772543810299905
5225.900659033268,5.76902007976099893
5226.131910788654,5.97902075750399928
5244.585379156514,7.41016198519199951
5245.288307333053,8.067261706492999415
5253.10726735597,8.10495382521699878
5253.786402885096,6.133165839927999105
5265.761914693629,6.22274389809400039
5266.090681123727,4.418905430265999337
5275.374217388865,8.645606762393999355
5275.928268790646,5.094095398747999305
5292.929323628045,6.991533179385999805
5293.025167086248,6.63324953997499908
5298.716261111872,11.03076875908000072
5299.106172488232,7.52604978109399878
5312.138162878278,9.13776344291800054
5315.677099128728,6.68463818616699964
5324.08076630764,5.449273920534999125
5324.68996013774,5.816339936736
5333.191481749851,7.482884812503000255
5351.265675113172,6.358798689765999125
5359.408260820009,7.3398372486289993
5363.479367721997,6.117578812410998855
5363.7105813151,3.995466314730999865
5368.358689961459,5.6554284701970001
5386.789461609326,8.985941538978998675
5389.991613289438,4.48894332261999905
5404.65709618977,9.00440992283800053
5404.773468418789,5.068845367977999655
5416.616081652579,6.119756615544000375
5426.131157155196,8.68053803680599853
5443.615456858499,6.797809005044999935
5448.046370410549,5.50370096206699875
5452.131037313071,7.88760872967399959
5452.652499065445,7.327471327741999785
5457.751224272882,8.07541869749199744
5466.700743176922,5.60073723891400019
5470.070354334505,6.739395608789999735
5475.987774773752,7.934747918730000255
5480.838878876153,10.30455303823099907
5482.86832657495,5.670458281864998875
5500.59899459337,7.678876481516999385
5541.99526608696,7.07605483949899924
5552.494869870145,7.6946839278640002
5556.490187808187,7.786275226189999875
5559.127219441699,6.541719356193999215
5563.030164151232,7.429013149274998875
5571.817140711887,8.00965396899999856
5593.98447545411,8.312187076120999015
5594.481987986232,8.44089092603200083
5598.406317865661,6.947112012307998775
5599.177438097127,6.890641212961000385
5606.976259609428,5.66106588433899913
5616.452223487085,6.31124030451799986
5617.071530521288,4.93590386544200042
5620.447129971321,6.88002787830899894
5621.197491185598,6.720842162523998875
5633.770198711796,5.734806076319999925
5638.93566678441,8.6242211180829997
5646.804224433017,7.03251956161599875
5651.162949128164,7.46946344484299903
5668.994766385198,6.597471989377000385
5669.506963991188,4.215599325230998655
5678.490146976383,7.553997207282000265
5700.115034355884,7.32931628801299869
5704.573535434919,5.90458369399100034
5713.376553283,5.273281202052999085
5730.76997581706,6.82105648088299963
5788.564038743303,4.582287991822999707
5802.53939556289,5.962381291272999165
5807.40229951903,6.99380992099700013
5807.539045042433,6.90785917345399978
5815.023931988786,6.423778433798998905
5841.560195321891,7.2411178737059991
5844.231504734265,9.50506770244199823
5850.333056427854,7.22943547528899973
5855.526414508811,7.09338807714200034
5859.293378009321,3.706101120068999477
5869.195344137045,8.777332493094998925
5876.887322299419,4.105530142442999502
5877.752917244881,4.83281824386699908
5904.737325037291,8.511136704422000285
5907.882073323207,4.06570031392999985
5922.64487663809,7.027753110875998725
5965.487005388844,5.894867821483998655
5978.771928351875,7.54729486949699964
5988.046241206867,5.578573447811999455
5993.002591192113,8.49192712395099744
5996.559214166876,7.177802672860000365
6018.306666397003,7.05057272476999938
6040.875708811859,7.70211163970300025
6044.915119924221,6.586351133295998715
6045.371294086735,6.64764921525199878
6064.638369114219,8.33326133730199811
6076.021148627565,5.607421663962998775
6080.348564921445,7.272333572844999565
6089.811731327089,5.54444831146799896
6120.650145434058,5.674054031439998955
6125.4049965228,6.660766560014000225
6133.531139345811,7.53881713136000006
6138.597016176717,6.783292381710999985
6142.199373322634,6.666469160263000375
6147.367734096069,4.500339852143000015
6179.333921892187,6.778521029682000415
6187.07621921994,5.36020173438199874
6200.851133498945,5.207992394300999785
6213.239391848232,5.785830034031999215
6230.607329437528,4.74014079646000039
6249.744664570617,8.10723677298399888
6297.641436447236,7.886661050603999325
6297.705960176521,5.80528985287999963
6302.202837836338,9.703054252647
6302.316303455557,9.74775356492400033
6316.758888063014,5.616280691795999735
6324.924798177361,5.992400908451999775
6325.43612141573,6.45689151029299955
6333.264000200807,7.50830677473399885
6334.176672222102,7.772152140577999155
6350.329655259934,5.600562129879000015
6351.681279765812,6.477442183712000175
6368.752679738432,7.628629020475999635
6399.410446070534,5.82171849548899975
6408.195761966127,7.76058345000099866
6408.588268135087,4.623842326543998715
6417.266486207454,6.08992546434699908
6421.240666964091,7.49942260858999885
6432.379481287713,10.17929605548999913
6434.573422787798,3.727613198302999625
6444.423048597194,7.208660001383998725
6445.359845870375,6.004522006933999705
6448.550726654788,5.94845394696699966
6452.084896824239,7.250696966957999455
6458.399813013001,9.29506408407599945
6458.459387788624,5.260573962142998975
6461.252387699807,7.644933111446999135
6465.874086706627,4.376827351723999707
6518.665173237714,3.821426416398999477
6523.969701479693,6.172743940215999785
6531.715697337224,7.76834374404299939
6536.554550901206,7.96340478675099914
6538.711148961452,9.38678684718900054
6541.696786059629,11.28228659410499896
6550.149844934807,4.913336129936999065
6559.276589034611,7.99688579522499939
6562.761458143204,6.93813316000199973
6589.983633347591,7.986434549488999185
6602.843597858053,5.12358479970199985
6607.98810570288,6.17958470946699909
6617.360344775709,9.158620579025999535
6621.374597469596,5.16934601464999941
6625.035006329757,4.536278135716999645
6629.599549842934,7.112046733073999125
6629.876183382636,6.5847635732830003
6633.802043814938,6.357409765885000365
6647.223743295575,7.12832262180899964
6656.753460621447,7.514839574041999955
6661.272384562332,7.57365428833299955
6662.205339495039,6.953364654984000005
6669.310658941502,5.584119677965999145
6705.667990787692,6.452851404025999185
6706.761517707772,6.452040956795999065
6745.527200643803,7.570709968303999535
6753.330630181943,5.49484590603699983
6766.283238383427,7.36687619579599936
6788.754954322147,7.431595863203998655
6799.842399106673,9.9761108771189981
6801.932074186223,7.607723609693000075
6811.958430835287,5.09251760992199996
6823.755370431995,4.879505621439999865
6825.180599051445,5.43587411261299989
6829.142321280266,4.958717087519000075
6833.027297843093,4.047545508178998812
6837.249403747163,7.20039852233199969
6838.284025173027,5.334121580465000155
6851.789865366042,7.34243668429999904
6853.384733944563,8.55783393305699744
6881.568679363792,4.390571418591999707
6886.0454751643,6.2651606722770001
6903.808611857449,7.034433699816998925
6909.00168605677,8.51537909896499908
6918.891058359833,9.51249013142399841
6919.878933308006,8.98028101666499975
6944.453185540166,7.725898308762999965
6948.581951002368,4.97093458541399967
6966.102653078102,7.78728474085099973
6967.419505754696,5.62329451095300035
6970.63427380678,4.350811804464999692
6978.80265739685,4.83130905666799924
6979.795476181963,5.28745701760199969
6983.470806208568,4.632941358250999265
6992.463128677823,7.938172638065999785
6992.809387905975,5.691824832310999205
7001.360608006391,4.134090159714999032
7014.478695090875,5.29540069931599963
7024.272730772573,6.846807936769000215
7055.291990685107,8.63478076703500005
7072.125241652567,8.21502672027499866
7077.560795443389,8.23064950201599994
7082.025948468741,7.867701146732999325
7087.175928120955,8.11743525992299905
7102.766434336186,4.407359084655999102
7103.701939736007,4.934251360234998865
7117.162564511531,5.715512331160999415
7135.045239032998,5.6359544384340001
7143.383825816906,4.65061693535600006
7151.669006309835,4.66214969418400035
7156.72853294011,5.49028640813399879
7165.750480744874,8.80535557382999908
7169.317716442644,7.85979822242200041
7169.318147807652,3.742896361505000142
7173.62273258636,6.22993167740999885
7192.566280450763,9.0245753938149988
7197.274331055955,7.706221849179000175
7200.673777084928,4.6517681008610001
7209.891268899448,7.470115660936999165
7223.829070598855,6.03421457617699983
7234.577402290517,9.83724057836599993
7250.057326259246,5.566470802440999655
7259.505376977854,6.715322708563999025
7289.933089713785,4.892850160152999435
7295.548163721539,9.4536397710849975
7324.271474966731,7.879650293412000265
7333.154618061873,7.73749022240899895
7333.828840640243,5.381632971648999205
7343.955023876878,9.78179147703799853
7344.516572323584,9.58398236031099766
7347.57336583961,6.42891598179899934
7360.523513472794,8.06338681117700059
7361.120825285741,7.601050668967999935
7364.712496886288,11.05917454412099938
7365.680357190022,10.48401135026199778
7369.056333017012,8.04085222619900005
7373.375007499278,6.69306242688599969
7408.347494228241,5.41114666257499975
7417.279515770281,4.180491951469999617
7417.359354792838,3.718912970624999462
7434.888474817365,6.661390863139999375
7445.011951739004,9.25749911294199985
7446.395550070853,7.72633724650999906
7457.056696764237,7.31991824165599955
7457.765079367358,7.05907793701599925
7461.382601993459,8.88736557830799963
7475.237243207181,7.64871208506899866
7488.557095288166,8.396469677001000735
7497.694693131065,4.5971692730849991
7523.695157080934,5.71967985911699903
7537.85360944333,8.837253159271000375
7540.984487091518,11.79283245271900066
7541.542086844212,12.23835441672
7544.379495396537,11.4846654260069982
7545.785665451303,5.820003825383999155
7555.026090637363,5.107690427769998805
7573.596426213281,5.217364676643999365
7577.16363342634,6.90655256623800004
7594.269651406505,5.554866582130999905
7594.759688272756,5.67616445150499868
7611.970438707604,4.346903356780000377
7616.956214262704,4.92356460095099989
7631.224702855815,6.80229427804099981
7631.39206346834,6.105015380510000225
7637.218257638205,6.95086753169299951
7655.133458156968,10.83766190456099914
7670.45129030476,6.79682110812299986
7670.749252980277,6.101917648583999175
7696.073853778103,7.496804289059999925
7701.739699489225,8.048375648525997375
7718.695433702583,7.435941985250000355
7732.511830366477,7.05970960280699875
7758.365736119923,6.117541153378999375
7785.719057250493,6.925486804014999685
7789.184783346242,5.74658003784099945
7789.31967075228,4.282922923014998752
7793.798747446639,7.56286853886300033
7802.208449490657,5.48140263217499954
7811.751062056734,8.462343559754000175
7812.19304481109,6.667987874478999515
7815.87235391115,5.14092828741699924
7816.166457958632,4.274162082445998915
7829.694140115316,5.14113280058900022
7833.903687004232,7.323816968785999715
7842.100946176223,7.66971883261599881
7847.275423333882,5.93293599223799891
7855.946898734869,5.117845354209999065
7860.478309505865,8.307895182785998125
7864.29127146166,5.26842053311700018
7882.52021028785,5.33143259433600034
7900.18613048108,5.4529998412360001
7908.520974917109,6.70849810604199878
7909.415796528804,6.4730131489660003
7913.059556582768,9.57508050754699978
7924.053467271151,9.032600226149998655
7924.87661859988,6.91688034076099886
7927.87132850096,9.30054423181299934
7928.824471737652,6.95435496571399978
7931.121733765158,6.37939221442399959
7931.522007031161,5.84991628535500039
7936.586435314225,6.442345809028999755
7940.039264815145,6.12943356580399976
7954.145747889137,7.65055781756299954
7955.580332040606,7.631203398777000005
7975.498432907349,6.61539406324599885
7993.151249332977,5.89066104430500023
7993.321327828263,5.515021952910998925
8001.913999587025,6.89752754509799889
8011.120394864041,5.352757609525999865
8028.718981018491,6.489228563985999875
8037.606077787203,12.16105317245899892
8050.802483857021,7.48065800370100039
8066.418858081425,7.780240862077999225
8068.807265301561,7.21694397045100008
8068.838434723546,6.55724711541899905
8073.082875640859,7.619348300928999475
8078.094565951109,8.25177420417599801
8078.479624828601,7.631842767303998765
8082.55260286414,10.91081701511300036
8082.768273402476,6.897291321238998985
8086.46559963125,7.698019928707999755
8099.379882910917,5.877800594690999225
8108.132577893162,4.26256996138799947
8121.266176349866,7.542106211663998715
8121.956117426049,6.188152926644999465
8130.085687289292,6.626245938433999765
8139.515102094857,6.480102988727999475
8152.904301235884,4.346805502389999612
8156.82467642644,6.486531821112999165
8161.224819268241,6.7104421357720003
8161.546328080474,6.704862759413000335
