"queueLength:vector OppNet.Q2 ($0=11, $1=10, #0 - PreliminarySimulation-0-20191008-08:07:21-8328)",
1189.312305239768,0
1205.156303465275,1
1206.527813121347,0
1217.45309480926,1
1218.824604465332,0
1222.371811346854,1
1223.743321002926,0
1246.965394034824,1
1248.336903690896,0
1251.884110572418,1
1253.25562022849,0
1281.396409797982,1
1282.767919454054,0
1288.774484604373,1
1290.145994260445,0
1301.071275948358,1
1302.44278560443,0
1305.989992485952,1
1307.361502142024,0
1308.449350754749,1
1309.820860410821,0
1335.502291711516,1
1335.573043466261,2
1336.873801367588,1
1336.944553122333,0
1342.880366517907,1
1344.251876173979,0
1347.799083055501,1
1349.170592711573,0
1360.095874399486,1
1360.166626154231,2
1361.467384055558,1
1361.538135810303,0
1369.933307474674,1
1370.004059229419,2
1371.304817130746,1
1371.375568885491,0
1382.230098818659,1
1382.300850573404,2
1383.601608474731,1
1383.672360229476,0
1389.60817362505,1
1390.979683281122,0
1392.067531893847,1
1393.439041549919,0
1416.661114581817,1
1418.032624237889,0
1421.579831119411,1
1421.650582874156,2
1422.951340775483,1
1423.022092530228,0
1456.010846882569,1
1457.382356538641,0
1458.470205151366,1
1458.540956906111,2
1459.841714807438,1
1459.912466562183,0
1470.766996495351,1
1472.138506151423,0
1475.685713032945,1
1477.057222689017,0
1478.145071301742,1
1479.516580957814,0
1492.901220914524,1
1494.272730570596,0
1505.198012258509,1
1506.569521914581,0
1510.116728796103,1
1510.187480550848,2
1511.488238452175,1
1511.55899020692,0
1529.791594946479,1
1531.163104602551,0
1532.250953215276,1
1533.622462871348,0
1534.710311484073,1
1536.081821140145,0
1537.16966975287,1
1538.541179408942,0
1576.519402053622,1
1577.890911709694,0
1586.35683512881,1
1587.728344784882,0
1601.112984741592,1
1602.484494397664,0
1613.409776085577,1
1613.480527840322,2
1614.781285741649,1
1614.852037496394,0
1618.328492623171,1
1619.700002279243,0
1635.54400050475,1
1636.915510160822,0
1645.381433579938,1
1646.75294323601,0
