"queueLength:vector OppNet.Q3 ($0=17, $1=10, #0 - PreliminarySimulation-3-20191008-08:07:21-8328)",
4004.609575077693,1
4005.079603986444,0
4035.618900378894,1
4035.813239454898,0
4062.207048082636,1
4063.915975726503,0
4168.37639254064,1
4169.492051052264,0
4504.691300542464,1
4505.162206761044,0
4526.858270648747,1
4528.575117843731,0
4584.394661534702,1
4584.934814931231,0
4721.512249174919,1
4721.683968992461,0
4889.578079997349,1
4890.342085878298,0
4978.062714065517,1
4978.933354994438,0
4982.544973781964,1
4984.185905099484,0
4987.027233498411,1
4988.367617128889,0
5225.892987999173,1
5225.900659033268,0
5243.638780507997,1
5244.585379156514,0
5252.542217821903,1
5253.10726735597,0
5274.770270047174,1
5275.374217388865,0
5292.516062555998,1
5292.929323628045,0
5296.998322272445,1
5298.716261111872,0
5323.586469976187,1
5324.08076630764,0
5363.438150472306,1
5363.479367721997,0
5403.289830968425,1
5404.65709618977,0
5451.983866659462,1
5452.131037313071,0
5474.150836765745,1
5475.987774773752,0
5593.583714016126,1
5593.98447545411,0
5598.065973732573,1
5598.406317865661,0
5615.811766241397,1
5616.452223487085,0
5620.294025957844,1
5620.447129971321,0
5668.988061648881,1
5668.994766385198,0
5806.105649289098,1
5807.40229951903,0
5841.536152187758,1
5841.560195321891,0
6297.100691082999,1
6297.641436447236,0
6301.582950799446,1
6302.202837836338,0
6323.749920905729,1
6324.924798177361,0
6332.653358219635,1
6333.264000200807,0
6407.935541614414,1
6408.195761966127,0
6443.366044513074,1
6444.423048597194,0
6456.690659424439,1
6458.399813013001,0
6536.332938297689,1
6536.554550901206,0
6629.238749963316,1
6629.599549842934,0
6660.248075264517,1
6661.272384562332,0
6704.520933358095,1
6705.667990787692,0
6850.603040431206,1
6851.789865366042,0
6916.981786512079,1
6918.891058359833,0
6965.675822203116,1
6966.102653078102,0
6992.325052025846,1
6992.463128677823,0
7169.294320162182,1
7169.317716442644,0
7332.938973387153,1
7333.154618061873,0
7341.842410701059,1
7343.955023876878,0
7359.588203209883,1
7360.523513472794,0
7364.07046292633,1
7364.712496886288,0
7417.185676214826,1
7417.279515770281,0
7443.773823918568,1
7445.011951739004,0
7536.740717703183,1
7537.85360944333,0
7541.22297741963,1
7541.542086844212,0
7629.768693606786,1
7631.224702855815,0
7669.620374102905,1
7670.45129030476,0
7789.053251353286,1
7789.184783346242,0
7811.220221459569,1
7811.751062056734,0
7815.702481176016,1
7815.87235391115,0
7921.932907753008,1
7924.053467271151,0
7926.415167469455,1
7927.87132850096,0
7930.897427185902,1
7931.121733765158,0
7953.064397292185,1
7954.145747889137,0
7992.916077788304,1
7993.151249332977,0
8068.137179064095,1
8068.807265301561,0
8077.040616378001,1
8078.094565951109,0
8081.522876094448,1
8082.55260286414,0
8165.708496803133,1
8167.92919428055,0
8174.611934117039,1
8175.640022923909,0
8196.778904223322,1
8197.098166900029,0
8267.639910020642,1
8268.210869539169,0
8320.755123309138,1
8321.454227488583,0
8378.291514195093,1
8378.704982090523,0
8493.303213848015,1
8493.593847882975,0
8497.785473564462,1
8497.839490085091,0
8630.48188360722,1
8633.256876546749,0
8657.070031310962,1
8658.330318746994,0
8807.451151743556,1
8807.909030353553,0
8944.629821502761,1
8944.67184341619,0
9037.535633168388,1
9038.149053625359,0
9077.387313664507,1
9079.593108884616,0
9095.194188292319,1
9095.257476422281,0
9258.83884151729,1
9259.065829140563,0
9263.321101233737,1
9263.623261074849,0
9351.927899539881,1
9352.068161073639,0
9427.21008293466,1
9428.374770301134,0
9568.871012410312,1
9569.64358701833,0
9789.99097440225,1
9791.389381852139,0
9905.06375617416,1
9906.701088079039,0
9940.49425907282,1
9941.115992826219,0
9949.397696386726,1
9949.610672419136,0
