"lifeTime:vector OppNet.sink ($0=11, $1=10, #0 - PreliminarySimulation-0-20191008-08:07:21-8328)",
5.004966585242,3.01716770350499973
6.867792325967,2.721843463716999687
33.689320511335,3.468158661286000015
33.699611061859,2.367176384712999837
41.397308724155,3.42069360601999949
65.272157261749,4.629080203844999605
81.976178256403,3.835673469070999692
83.71919741236,4.604631498432999217
99.979435660278,1.840523216073000058
113.978865266353,3.33063867752399999
121.119001976075,3.174768703075999445
136.922059783126,3.588557789933999745
144.95625707795,2.76354293659600002
158.928499416479,3.385998478943999842
168.848681500748,2.143195583693000112
205.94401708063,4.149260180976000345
250.045695214919,3.527826251862999905
266.697821477277,5.124523844206999335
268.0620316181,6.23402480446999971
279.75853507467,3.701791739199999912
284.521748377941,3.17320327081599983
286.893294032905,3.441208236198999502
289.328080828922,2.037019329159999603
310.125518627668,2.88314158690300014
312.124274928885,3.195996662431999967
323.734773171315,2.333309025989999327
331.58985054704,3.589207241858999515
346.599941863127,3.306460000658999462
348.10693115868,4.35400646524399979
351.754138150417,2.86497673897199955
358.857133524065,4.125537817468998712
380.819051542515,3.292608764490999805
383.201403117458,4.95900345849999977
393.546009855937,7.26541855868799931
395.340393271397,2.806673363463000102
407.526545086327,3.63257769201799972
413.499262937965,2.966327461355999327
419.656562743559,3.552275386242
424.697347049757,3.514275303955999502
424.755423217574,3.132795656694999475
429.749138396789,3.591259016151999695
436.420107091553,3.79093975885700017
438.068330260225,5.06273893764399928
439.954811153199,6.219398085334999465
443.510395388302,9.71480477992500009
444.768962661046,7.544754696350999235
452.23567438628,3.693990184359999577
457.260021376973,2.376329640320999905
477.258927212473,5.028843903630999515
477.503318527585,4.75313769568199971
484.110450473713,6.874191414570999435
485.166332589649,6.08101701335099951
488.517912042296,3.7013135010539999
498.32014420558,2.552719683454999882
551.127556462198,4.362502028316999502
552.694550486789,2.071359271138999418
572.039285581436,5.85631857037100009
573.145549424766,4.544368598464998837
586.542235044514,5.86244156178099904
587.249379662801,2.493807727669000042
594.573435417504,2.8508765689409996
607.829405684782,3.35697200344499967
611.478635695299,2.355383010734999327
614.739078780892,3.889304504850000107
629.982036855127,4.67219674290999973
638.693889101179,2.863500178075999425
641.219437700147,4.978817018416998845
648.649259515293,2.13041241511099954
656.774613013722,4.141721908453998657
660.555594126383,4.575244474288998812
672.998705880147,3.969745661684999742
676.133820345344,3.89214309655599953
678.200686061771,1.888883453260999702
715.001423460929,2.250476024525999806
717.248640343134,3.55914810065799968
723.245511407273,3.365593025535999577
725.046637228842,3.99549709361899994
725.441149190118,4.194680114284999192
726.221205104586,3.47172687272299994
735.479287021502,3.281300067065999732
739.754434124654,1.964707787680999731
749.524535711321,3.772262692125999607
754.224771538012,3.435764159957999532
760.258767887743,4.20468382066700029
785.020931041126,3.19226708198099994
799.40514026954,4.089729299183000305
802.385917494656,3.22549927720699968
804.09923636558,4.69366418101400027
823.891431175963,3.667849837596000015
825.569596427238,2.36522208594900007
833.351891785877,2.903851882402999952
835.56073835338,2.927351846510999765
850.713585194333,3.48585895974099989
851.020787159447,3.416830323351999415
855.098191522148,1.732426305965999883
858.229667512294,3.72984977493200008
865.433350465203,2.533528205809999702
884.729031779087,2.144718777873999995
896.916146890388,1.903716587472999757
903.129286442684,5.164594120104998945
914.222748601855,3.343101337804999837
938.989830503477,3.654713157974000187
958.280072832428,2.015028860554999737
975.765209612553,3.008349607972999867
977.949918561738,3.41112635935599949
980.461598375408,2.34205879466799959
983.785336003617,3.868337396963999787
988.169505433293,4.040931205695999377
988.954648635018,4.064067921937999352
1024.857058705596,3.482091280851999912
1032.839468776623,4.050870745564999692
1035.232422864411,2.803650075290000197
1062.893789651209,4.663882905644999945
1074.403548891873,2.197559631737999722
1080.648324373656,4.815218438485999265
1091.438330063877,3.651733354657999955
1106.034423761016,3.055001342816999515
1111.269115675846,2.145934182043999871
1125.025852145955,5.513699681061000365
1147.398215629795,5.78539322826200039
1147.943052982886,4.421351439946999282
1160.421279675147,4.029248606622999755
1177.737502107557,2.906480975190000025
1180.020658118908,3.51540592778799964
1190.02300079782,3.055969498765000112
1209.43578040592,5.95523626138299986
1221.050836402295,4.162856821744998805
1225.283572458002,4.519987229162
1248.516355445471,3.451482542812999365
1253.976856032252,3.300156762242999687
1283.203775514232,2.00980973587599986
1292.159223734127,5.618292485032998915
1302.814665406513,2.672747668732999837
1307.857494786638,4.146241989618999912
1310.109422586172,3.514728494837999745
1337.836207222921,4.538891993452999405
1340.410561179568,5.05422852840199963
1345.046684437099,4.23634034582199879
1351.393692920682,3.832147966943999492
1363.455228052082,5.447030931607999425
1363.662282845602,3.925130382653000162
1371.663109767054,4.18563190222699964
1372.252911900976,3.932557049032999952
1383.91009346861,3.108299778848000007
1384.027488227517,3.223971864043999587
1391.175682723758,3.33062765418799954
1395.632701065282,4.553241017559999537
1420.603288653847,4.290768836577999662
1423.379103447693,2.200861864334999738
1423.733374448222,2.186571862213999565
1458.09892691278,2.758480692494999597
1459.941258026378,3.87974459593899999
1461.049601598113,4.518532554723998712
1473.044662815338,3.65435920886099994
1477.171482668371,2.5476459673759999
1479.799425296985,2.060772572199999421
1495.322507855664,3.92886000491999974
1506.685601775312,3.717645397489000007
1511.584667024724,3.106245558928999437
1515.243554577503,6.639344670014999375
1531.244573981499,3.9000138508619999
1533.737722311426,2.612979077509999462
1539.270016554555,5.29774773306399991
1540.436132976386,4.021578292793000367
1578.446062376758,3.216362641306999655
1588.319560104057,3.7880981255749999
1604.53207762727,4.12101933193199875
1616.50426013207,5.509912186633998815
1616.547977009936,3.479735610690999767
1620.532226867846,3.06605819340200013
1637.286068758541,4.014027757434998717
1647.739149558549,4.032345874137998707
1654.432840243631,4.01159132956600038
1657.01888293181,3.73311775799899957
1686.216951580698,3.37567531605699943
1686.695098228458,3.435912577209999862
1690.058200915836,3.96213932552699964
1710.832307638672,3.67215834456899957
1720.577258243036,5.378595879719998835
1731.421618363222,3.75162161879099985
1741.218111930925,3.808864093564999977
1744.086172838815,3.937450017013
1767.501540009525,3.101577995670999662
1769.946382529359,2.197853875772000077
1782.232390467163,6.328228204123998755
1789.74163722962,2.914724747641999502
1795.636049982661,2.790375746435000072
1817.265108680268,3.701389410726999767
1819.134406103944,3.559725981418999637
1820.029842219252,2.58234189744199937
1824.125952107253,3.124690590043999612
1849.606105886133,3.282582284055999705
1853.505823983716,3.009600692940999515
1856.178116117391,3.415019822776999437
1875.827878595992,1.92395037793599987
1880.485230100597,2.855054748643000002
1888.280264444525,3.68787237231399965
1900.191745868867,2.927345610416999465
1908.199557001558,3.728516997215999482
