"queueLength:vector OppNet.Q1 ($0=54, $1=5, #0 - PreliminarySimulation-8-20191008-08:07:21-8328)",
0,0
2.725213446644,1
3.970010676492,0
26.56805118203,1
26.67905083747,0
27.915823231444,1
28.214700723824,0
29.139128055119,1
29.750350610178,0
46.497689807231,1
47.1660432025,0
49.435464830788,1
50.025029981018,0
52.883387440107,1
52.884016759536,0
55.280634574676,1
55.743003538054,0
57.386756321523,1
57.5650372649,2
58.601990316572,1
60.137640202926,0
60.159276184229,1
61.210604163142,2
61.67329008928,1
63.208939975634,0
68.496455850166,1
68.71460053848,0
70.796945470972,1
71.573587316998,0
86.022633140888,1
86.342606124992,0
86.986679099694,1
87.878256011346,0
88.446162840815,1
89.4139058977,0
94.814884145279,1
94.919566460546,0
99.332393254774,1
100.425227023392,0
105.18887206394,1
105.930887586238,0
110.617564543867,1
111.436548149084,0
114.715790871552,1
115.618871819766,0
135.448170203646,1
135.681238196416,0
138.551736899632,1
139.863561867098,0
143.606943751882,1
144.04588553778,0
145.305187732437,1
145.581535424134,0
152.025708488748,1
152.410532879144,0
155.92257273719,1
156.592856549826,0
162.102671844358,1
162.979028221291,2
163.421854004836,1
164.95750389119,0
187.975336332753,1
188.989880944332,0
189.522998376994,1
190.525530830686,0
195.756093123595,1
196.031191393532,0
217.109623217491,1
217.416894662346,0
222.826818967035,1
222.922555225192,0
223.590624029316,1
224.458205111546,0
226.49524672686,1
227.317191890064,0
228.925970636311,1
230.069760701055,2
230.176178668582,1
231.385571777164,2
231.711828554936,1
232.264349249461,2
233.24747844129,1
234.783128327644,0
238.904317745967,1
238.965451998326,0
249.169537193128,1
249.764460129828,0
251.944584788613,1
252.120520377796,2
252.623446908346,1
254.1590967947,0
258.64473684692,1
259.067537735895,2
259.664757357546,1
261.2004072439,0
273.276134164284,1
273.322752267566,0
274.717712256262,1
274.85840215392,0
277.519643047318,1
277.717388932438,0
281.458154406555,1
281.89971260312,0
286.414996436413,1
287.405373165966,0
