"queueLength:vector OppNet.Q3 ($0=11, $1=5, #0 - PreliminarySimulation-2-20191008-08:07:21-8328)",
3152.19673395555,0
3179.074648206031,1
3179.45796779795,0
3193.830797818813,1
3194.894930725637,0
3211.046305700392,1
3211.327174211276,0
3247.936679732347,1
3249.676323645657,0
3255.314754538738,1
3255.917531344537,0
3294.66448683949,1
3294.735238594235,2
3295.4137427835,1
3296.669654511283,0
3316.798711258663,1
3316.952368077604,0
3343.85165221543,1
3346.131888208473,0
3346.240258729482,1
3346.311010484227,2
3346.32745255758,1
3346.36814475912,0
3351.229727021821,1
3351.598175875024,0
3368.4452349034,1
3369.582655326079,0
3395.498175860167,1
3395.568927614912,2
3395.639679369657,3
3395.710431124402,4
3396.885642845244,3
3397.308199213966,2
3397.412375868676,1
3397.682846645526,0
3498.791223149641,1
3498.837978621611,0
3506.169297956032,1
3508.023275670993,0
3523.384805837611,1
3523.892296972439,0
3535.610845426851,1
3539.894952296974,0
3555.356463331972,1
3556.112250621199,0
3609.462345245506,1
3609.599608325972,0
3634.055927933476,1
3634.400308618166,0
3668.416191941889,1
3670.216015221923,0
3670.875550210686,1
3671.017806902808,0
3752.105124835732,1
3753.063022814474,0
3764.401916179717,1
3764.432614618917,0
3774.239349254905,1
3775.003610134083,0
3835.72330597483,1
3837.382386601587,0
3889.829187888364,1
3890.733085485358,0
3904.585337501146,1
3904.656089255891,2
3907.088508805045,1
3907.645481677996,0
3931.567526703168,1
3931.997269360434,0
3941.475711533101,1
3941.69874715802,0
3975.906727296259,1
3977.040899264832,0
3998.040951715432,1
3998.111703470177,2
3998.154261014948,1
3998.546381429037,0
4017.715817865808,1
4018.77454664706,0
4074.281058048139,1
4074.345289433166,0
4096.415282467312,1
4096.486034222057,2
4096.506206058821,1
4098.531219944655,0
4103.793357273703,1
4103.864109028448,2
4104.984920962587,1
4105.567395113324,0
4125.927581692876,1
4126.185529790805,0
4170.196030531222,1
4170.324187322971,0
4192.330254950395,1
4192.703047293355,0
4224.301912444756,1
4224.320330648627,0
4226.761270713553,1
4227.597865234119,0
4236.598703788741,1
4237.674306685688,0
4248.895495132726,1
4249.595287102157,0
4290.63383394753,1
4290.659213452512,0
4293.163943971072,1
4293.213246207339,0
4310.379451852651,1
4311.802281884651,0
4366.944692034982,1
4367.015443789727,2
4367.237169970577,1
4367.341175955992,0
4369.404050303779,1
4369.893411474846,0
4386.619558185358,1
4386.690309940103,2
4386.761061694848,3
4388.976617152755,2
4389.00816469941,3
4389.078916454155,4
4389.651656556776,3
4391.400833950926,2
4391.467522968207,3
4391.717911574198,2
4391.855284362047,1
4391.870544913034,0
4393.997632991749,1
4394.068384746494,2
4394.139136501239,3
4395.753423186053,2
4398.486866600852,1
4398.845597774598,2
4400.308843604321,1
4402.068856851797,0
4472.697097593253,1
4472.767849347998,2
4472.95829061489,1
4474.724081489653,0
4482.534530668441,1
4482.605282423186,2
4482.923019726499,1
4484.06773213181,0
4531.721696044381,1
4532.029721021873,0
4546.477845657163,1
4547.763720444721,0
4573.53078661393,1
4574.08543067029,0
4620.258593721073,1
4621.100376900032,0
4716.102814449411,1
4716.659669686493,0
4743.226507160923,1
4743.860566316871,0
4873.572495407164,1
4873.794215374473,0
4888.257893265201,1
4889.470859946039,0
4893.24736155754,1
4893.452915645958,0
4915.381585976713,1
4916.247043467843,0
4935.056452127089,1
4935.447078883918,0
4949.812601739871,1
4950.71262681604,0
5006.377841922202,1
5006.512003740046,0
5016.21527499739,1
5016.555490334194,0
5026.052708072578,1
5026.123459827323,2
5030.900672855427,3
5031.11311523153,2
5032.588864343422,1
5032.895729101882,0
5038.349499416563,1
5038.785209140529,0
5055.565007298142,1
5056.000022588332,0
5067.861798642127,1
5069.072777786147,0
5075.239873448518,1
5076.006459454287,0
5082.617948254909,1
5082.74585784248,0
5087.536664792503,1
5087.543903485825,0
5131.805113630849,1
5132.045978128361,0
5144.101904974834,1
5144.474546801301,0
5153.939338050022,1
5156.452823920456,0
5161.317412856413,1
5161.478365186159,0
5176.073562469195,1
5177.084843838667,0
5183.451637275586,1
5184.403025308431,0
5212.96393650115,1
5214.58430409962,0
5242.476235726714,1
5243.769937390338,0
5331.083885158151,1
5332.098594566937,0
5353.147357822579,1
5353.218109577324,2
5353.351482381332,1
5353.669591029941,0
5370.362865704158,1
5372.75147221821,2
5372.769061840265,1
5372.841545714138,0
5382.659657048143,1
5382.9181552629,0
5407.253239736113,1
5407.599369589958,0
5439.224897230474,1
5439.853276567063,0
5473.655912993632,1
5474.137671274406,0
5490.800669120466,1
5491.293143923876,0
5493.330779144008,1
5493.437418203339,0
5544.977302788745,1
5545.04805454349,2
5546.664540124082,1
5546.779143561142,0
5564.652168939121,1
5564.722920693866,2
5564.764644467288,1
5564.941558047991,0
5579.408318551903,1
5579.479070306648,2
5580.763756993575,1
5581.26802516123,0
5581.796925065955,1
5581.870230005051,0
5591.705109895888,1
5592.747824137142,0
5640.892275271828,1
5643.263172854543,0
5643.28088178588,1
5643.351633540625,2
5643.603883822636,1
5644.137590240788,0
5660.567141422204,1
5661.301531892532,0
5663.026499691001,1
5664.218891103771,0
5754.02275563649,1
5754.603670476872,0
5766.319546980475,1
5766.39029873522,2
5767.067190615227,1
5767.084457401236,0
5810.587995818821,1
5812.459643511179,0
5812.976602332873,1
5814.009980146913,0
5815.43596060167,1
5816.488021046265,0
5827.8035037004,1
5828.234078701856,0
5832.722220237994,1
5833.477905064029,0
5923.718476183483,1
5924.223271196435,0
5960.608850215438,1
5960.791595883392,0
5972.905641559423,1
5972.976393314168,2
5974.542402545629,1
5975.634259717841,0
5977.753606342272,1
5979.403714419136,0
6036.848956548145,1
6038.983471043389,0
6054.064464429724,1
6054.583340362559,0
6090.884086706934,1
6094.224196389911,0
6172.11366133198,1
6173.146395462551,0
6211.463393632732,1
6211.534145387477,2
6211.849305760526,1
6212.743670387122,0
6221.30082670792,1
6221.564160995089,0
6258.191200739875,1
6258.20246426905,0
6336.890665341379,1
6336.961417096124,2
6338.640197954329,1
6339.939725324392,0
6378.629004156183,1
6379.660618982706,0
6418.04948821168,1
6418.23433196369,0
6477.074086662808,1
6477.994950735769,0
6570.529700877094,1
6571.834608365353,0
6629.554299328222,1
6631.07532688167,0
6631.942905842274,1
6632.327715827732,0
6654.218633770937,1
6654.544793067767,0
6767.278362380854,1
6767.380938986484,0
6779.575153724839,1
6779.645905479584,2
6779.753685036271,1
6780.847428273337,0
6848.437185251155,1
6849.171097643824,0
6927.136649852659,1
6927.285539747869,0
6929.525256366711,1
6929.596008121456,2
6930.076044912891,1
6930.743576197283,0
6936.974082927847,1
6938.127939103129,0
7008.366224477705,1
7011.41201754517,0
7037.807771948524,1
7039.843064125011,0
7042.797240240863,1
7044.524438335395,0
7072.238787711682,1
7073.380926534308,0
7163.235043657171,1
7163.95056275972,0
7180.45055153875,1
7180.596273993286,0
7241.934508258675,1
7242.025287954954,0
7246.853224796269,1
7246.923976551014,2
7247.172235261376,1
7248.588305364676,0
7271.446807484239,1
7271.587780209676,0
7283.743598828224,1
7283.814350582969,2
7284.756600661839,1
7285.785286962971,0
7305.877823247397,1
7306.642058898231,0
7315.715256322585,1
7316.185830259466,0
7359.983705160931,1
7360.305735378872,0
7367.361779967322,1
7367.432531722067,2
7367.503283476812,3
7367.574035231557,4
7369.750386481374,5
7369.821138236119,6
7369.985172309892,5
7370.347656750212,4
7370.796901134212,3
7371.176162593662,2
7373.90963726019,1
7374.502332369222,0
7374.669103018968,1
7375.767407207135,0
7399.333437461683,1
7399.490933320141,0
7409.170870536871,1
7409.233146182633,0
7411.630228805668,1
7411.669065332888,0
7441.071776276487,1
7441.142528031232,2
7441.756226056628,1
7443.888769317538,0
7453.439319375217,1
7454.021347184041,0
7478.032902063187,1
7478.865968935762,0
7492.789051675969,1
7493.843660216267,0
7512.463917826345,1
7512.53466958109,2
7512.716851763724,1
7513.596165285939,0
7519.841992632736,1
7519.912744387481,2
7520.779188772459,1
7521.277613602493,0
7527.149315684382,1
7528.145120955809,0
7539.516858783112,1
7540.788345069601,0
7588.704024159052,1
7589.046322661019,0
7605.919532040631,1
7606.613172725662,0
7620.675681653413,1
7620.746433408158,2
7621.697417343957,1
7622.213875012413,0
7625.594398191007,1
7625.651434623974,0
7630.513114728601,1
7632.901721242653,2
7632.912743433781,1
7633.782742418811,0
7655.106697416571,1
7656.595000418059,0
7711.671937598902,1
7711.96596902714,0
7721.50937067409,1
7721.741818942479,0
7731.346803749278,1
7732.643029993078,0
7760.859102974842,1
7760.929854729587,2
7762.252177120173,1
7763.061613562572,0
7763.247709488894,1
7763.318461243639,2
7764.734769547618,1
7765.146837041194,0
7778.074610856421,1
7778.188372681291,0
7805.127551813188,1
7805.218488539926,0
7812.505626619579,1
7812.576378374324,2
7814.860781984791,1
7816.520249569014,0
7864.152150264316,1
7864.776634302315,0
7866.540756778368,1
7867.300498658962,0
7871.530225070707,1
7872.330586328602,0
7900.971772541526,1
7901.042524296271,2
7901.113276051016,3
7901.422969887825,2
7902.578283837838,1
7903.675775257017,0
7918.25803217785,1
7920.111039241589,0
7964.985839284993,1
7965.256565234382,0
7969.904555822587,1
7971.406070828648,0
7984.660705435369,1
7984.666257737608,0
8011.713646392136,1
8013.165390022028,0
8060.900811768076,1
8062.44021849903,0
8063.289418282128,1
8064.697459974126,0
8090.41311099364,1
8090.714292587035,0
8122.384768488001,1
8124.773375002053,2
8124.844126756798,3
8125.029505434432,2
8127.23273327085,3
8129.589397957867,2
8129.692091539647,3
8130.201379818622,2
8130.865374969555,1
8130.980144149336,0
8151.897067713565,1
8151.96781946831,2
8153.038813680923,1
8154.227262028891,0
8225.677815777475,1
8225.686849614799,0
8247.812040196648,1
8247.882791951393,2
8248.003253293005,1
8249.041408110938,0
8331.430221335746,1
8331.472801524063,0
8400.292252862062,1
8400.68896131492,0
8412.589044206047,1
8412.659795960792,2
8412.74079645863,1
8412.745173397971,0
8417.507760743641,1
8417.974831905524,0
8429.804552087626,1
8430.597038921855,0
8449.479418238002,1
8451.489949031138,0
8471.613642657175,1
8471.745510798356,0
8501.125941882739,1
8501.466866103424,0
8518.341449764318,1
8520.73005627837,2
8520.800808033115,3
8520.949708942852,2
8522.769171585241,1
8523.189414547167,2
8523.196851970511,1
8523.790447960906,0
8525.648772815964,1
8526.203503069219,0
8535.556957645897,1
8535.688757734051,0
8560.150540333867,1
8560.650273709741,0
8601.959630903416,1
8603.731126630066,0
8604.418989172213,1
8606.807595686265,2
8607.4364077591,1
8608.225426403954,0
8631.47193012898,1
8632.06230763357,0
8646.228079741762,1
8647.131937498045,0
8648.616686255814,1
8650.069567327535,0
8675.740378967326,1
8675.811130722071,2
8676.15746706947,1
8677.078320588324,0
8722.468186074469,1
8723.061547788567,0
8766.736634912815,1
8767.039117090397,0
8779.0334262568,1
8779.104178011545,2
8781.251756385819,1
8781.852409028004,0
8830.679949901537,1
8831.037385819054,0
8865.110965664695,1
8865.977615141032,0
8914.298131040635,1
8914.630333142251,0
8929.054280653417,1
8929.257514725018,0
8938.891713728605,1
8939.476731257559,0
8960.955186393033,1
8961.756839330913,0
8978.241446029357,1
8978.260437865983,0
9002.835028717327,1
9002.869849144787,0
9002.905780472072,1
9003.488273665214,0
9057.011662385606,1
9057.424963344615,0
9061.859627168455,1
9061.9303789232,2
9062.001130677945,3
9063.136299334385,2
9064.093026065928,1
9064.588998505595,0
9083.993851587628,1
9084.98684860055,0
9103.668717738004,1
9104.186292153261,0
9120.884225619583,1
9120.954977374328,2
9121.187801306459,1
9121.862794976501,0
9130.721658694771,1
9130.886213772397,0
9160.233957920335,1
9160.801078329332,0
9182.368182339508,1
9182.419076669174,0
9194.664973683493,1
9195.098285398726,0
9241.392780790636,1
9241.771718536658,0
9256.148930403418,1
9256.384475974977,0
9285.661229628982,1
9287.769952173912,0
9295.49866270417,1
9295.986845794605,0
9317.632887123343,1
9317.644397711098,0
9337.307753273719,1
9338.354461223157,0
9376.657485574471,1
9378.382478202321,0
9428.304009219208,1
9428.374760973953,2
9429.018061488078,1
9429.207055149881,0
9465.194383251163,1
9465.474886414276,0
9472.572458057554,1
9473.474107091774,0
9492.24732420793,1
9492.776055178038,0
9504.544115551915,1
9505.602440477583,0
9514.381548627103,1
9514.382601167797,0
9573.406147078231,1
9574.719291213541,0
9593.081013228607,1
9593.366845109721,0
9615.21523764778,1
9615.399539903155,0
9622.593312454171,1
9623.140731960489,0
9661.943044754923,1
9662.10398162831,0
9696.374060518081,1
9696.448082313999,0
9723.427001474848,1
9724.068902280217,0
9733.193682795291,1
9733.970976078143,0
9762.7767337756,1
9763.043055506828,0
9772.614166850788,1
9773.408309405407,0
9802.126466076352,1
9802.197217831097,2
9802.338344090538,1
9802.913028701075,0
9814.423257420337,1
9815.55313073944,0
9824.260690495525,1
9824.562270669093,0
9843.935556645901,1
9844.200142783247,0
9866.069781065074,1
9866.170718568442,0
9961.984753548157,1
9962.00998162192,0
9964.373360062209,1
9964.444111816954,2
9966.185572147374,1
9967.018448678024,0
9969.362828354548,1
9969.486404745216,0
9979.200261429736,1
9980.621171045679,0
