"lifeTime:vector OppNet.sink ($0=17, $1=5, #0 - PreliminarySimulation-5-20191008-08:07:21-8328)",
7.927169499987,6.181757407152000255
17.95038814022,5.21993576070100039
25.642581498311,4.691430362400000205
30.175062497832,6.583855320254999175
35.192860550788,6.26123521101199995
39.173461585219,5.167893950732999265
43.274056604056,4.98306055203599916
45.771296266482,7.281068522565998755
52.193313495624,3.875232094041999515
61.014062915082,5.91101771047899934
67.085656514975,7.75790558779799963
74.504402564143,5.19960146461199989
75.146328344206,4.627899447615998675
78.83333857773,8.052156816440998415
79.660618645215,5.536490656602
83.593847040371,4.18593677401199925
88.154866239164,6.966194280107998765
92.459945467833,7.967596477401999135
92.498002245568,6.342338614754998685
96.853337656466,10.69205136976999876
97.287031619532,9.35858916524799863
101.435874799889,9.38535347838000075
101.560172935383,5.79090805391699878
109.969955134116,6.42829161274899971
110.708334604274,5.406410587091999155
115.543129177211,9.42327416009699798
118.983300797024,7.39332815356599934
124.673119240811,6.75324603953299981
125.344566550498,5.69589568107899955
128.492107951398,7.73537673632099929
128.560850397268,4.21187205014899922
136.773298104521,4.532524021741998845
137.459354585185,4.891144477914998825
142.424505840637,5.919022107856999755
146.009267824614,7.30178271914699903
151.710701011137,7.356378046021999825
153.067084905357,8.082267879232997355
155.718376304352,9.4714450847170006
170.296226767761,7.48701231977099898
172.987571725232,8.19319357052300031
173.028655338476,7.882278961897998905
178.031516727872,9.80538243367299951
182.118569549923,6.68998573906399938
185.642728353531,3.871124273202999775
185.766673795699,3.945383379219999912
200.822986084916,8.06716969793399838
202.279071298101,8.54642637528499801
209.09335907656,7.85836654884800008
216.917342147932,6.19205324941099986
217.189420064603,5.14843165318599991
223.437400361027,11.24845940321499778
225.759237625576,4.76338896693499867
230.432874841041,6.562409536724999255
237.594750037247,10.0478191887309975
237.603352636473,6.66145596808399885
238.803834172182,7.163159443920999755
252.708476497454,8.266739691053999175
253.267387145507,6.498220955785999535
258.964447246228,7.866293887790000355
267.060009938133,8.35965389559099844
267.203935839258,8.197287781835999675
269.832529993056,9.72611510981199951
270.372695649418,8.987798658389998205
275.572253335992,13.75234275786199938
284.313959647899,6.72594704078199964
301.709256307998,5.31372334438700021
307.232976262606,7.835608801014998875
314.308480718893,4.63077747646399905
319.54714276035,7.37256702164300035
321.50061289195,7.726297216787999715
323.248544065455,4.227250092972999675
327.81614823948,6.935767474625999155
332.73731284024,5.56930356089399933
334.301816759914,6.70201048715200006
341.336498359397,8.109552300210999905
342.566503622606,5.98562226092399993
349.844364782727,7.360624858926000125
350.055807761909,5.55998344787199981
354.352883099886,7.677839896125998785
368.43102774074,5.786201461951000235
376.717270845444,6.906845199859999315
376.94781070692,6.2707470459819987
381.250846609793,10.24240136753799742
398.490307205884,7.760563604148000355
398.72981266613,7.13795937366099939
403.635809897244,6.923535139494999735
407.975905143364,7.376336419701999565
412.305139902993,7.443567636402999415
425.663514817419,4.664150967919999475
438.615478224722,8.20214553684499844
440.046669363977,9.54505144334200035
