"queueLength:vector OppNet.Q3 ($0=17, $1=5, #0 - PreliminarySimulation-5-20191008-08:07:21-8328)",
8108.239027122527,1
8109.605395910613,0
8112.721286838974,1
8113.489733526499,0
8117.203546555421,1
8117.423010332385,0
8121.485184965214,1
8123.720402106925,0
8148.212871856622,1
8148.934850853776,0
8152.695131573069,1
8153.536894142512,0
8179.283279276811,1
8180.715828448918,0
8192.607894188176,1
8193.225331835335,0
8228.099479205824,1
8228.149664051731,0
8245.845271714648,1
8246.053256993504,0
8254.748709028554,1
8255.162245518311,0
8272.494501537378,1
8272.518739005012,0
8276.976761253825,1
8277.667746261916,0
8290.30137616519,1
8290.930217936643,0
8312.590510509449,1
8313.840290394339,0
8321.493947823355,1
8321.999266045754,0
8356.924450722015,1
8357.744157241073,0
8392.416035739663,1
8392.462025748544,0
8396.89829545611,1
8397.987639974216,0
8401.380555172557,1
8403.256471729638,0
8405.862814889004,1
8406.314509744956,0
8441.354399906652,1
8441.969320002508,0
8445.836659623099,1
8446.022531576841,0
8516.697665420419,1
8520.902429748556,0
8520.979303830212,1
8521.193959139276,0
8525.601102734325,1
8525.640488941492,0
8538.92571764569,1
8539.654344512202,0
8543.407977362137,1
8543.728392426293,0
8547.890237078584,1
8548.171747385513,0
8552.372496795031,1
8552.559411752578,0
8565.697111706396,1
8566.123149558717,0
8596.767519126585,1
8596.848818204749,0
8605.670956440491,1
8607.149333325333,0
8623.416748949315,1
8625.497528550874,0
8636.74136386068,1
8637.254175920835,0
8641.223623577127,1
8641.419091388264,0
8667.811771280869,1
8668.210954802235,0
8672.294030997316,1
8674.343655586507,0
8743.155036794636,1
8743.814764152241,0
8760.90082930346,1
8761.721361944855,0
8765.383089019907,1
8765.449029869878,0
8800.813591918567,1
8801.188362065546,0
8809.717029232473,1
8811.74701426469,0
8836.305176936215,1
8836.604113538526,0
8862.893324639957,1
8863.375110877126,0
8880.639117148781,1
8881.068689032784,0
8885.121376865228,1
8885.406403172571,0
8889.603636581675,1
8890.585771210929,0
8894.085896298122,1
8894.72342729555,0
8956.043464781536,1
8956.112427513397,0
9018.00103326495,1
9018.316041307581,0
9022.483292981397,1
9022.622665094025,0
9031.386730295303,1
9031.687756190233,0
9044.711345206668,1
9048.992983616461,2
9050.019196690824,1
9051.278095555328,0
9062.457137715492,1
9062.933826695795,0
9071.360575029398,1
9072.871767876929,0
9075.842834745845,1
9076.655985646961,0
9098.009804852128,1
9098.705327265104,0
9124.659034674858,1
9125.857666921824,0
9129.141294391305,1
9130.107710020508,0
9133.623554107752,1
9134.199720820617,0
9164.632879408953,1
9166.135579669963,0
9169.1151391254,1
9169.307742104075,0
9182.439754036765,1
9182.630735449271,0
9186.922013753212,1
9187.669307624144,0
9191.404273469659,1
9192.246129056497,0
9200.307710783565,1
9200.518102073869,0
9226.895858487307,1
9227.507810572292,0
9244.641650996131,1
9244.669859976883,0
9284.49333149225,1
9285.05594461467,0
9297.817946403615,1
9299.424847714302,0
9302.300206120062,1
9303.600789097705,0
9360.142007600957,1
9361.54515526125,0
9426.52075368183,1
9426.847592310559,0
9448.687723788113,1
9450.199671019322,0
9479.81921332729,1
9480.130929766359,0
9528.574331137315,1
9528.887262846608,0
9533.056590853762,1
9533.629817847803,0
9546.381205765127,1
9546.610684933717,0
9595.075241456164,1
9595.229366693253,0
9599.557501172611,1
9600.290679733215,0
9604.039760889058,1
9605.165602396962,0
9661.576151775013,1
9664.476237068153,0
9679.321944283837,1
9679.455947224087,0
9697.128818911649,1
9697.912144113164,0
9728.13814421285,1
9728.407541177193,0
9763.56864711151,1
9763.624481216491,0
9781.314439620334,1
9782.352301787656,0
9803.481409726617,1
9804.330845994661,0
9812.384847040523,1
9812.626838090812,0
9847.876432058171,1
9848.196376746978,0
9852.358691774618,1
9852.907071199428,0
9878.94683947836,1
9880.865934592038,0
9892.271454389725,1
9893.260206004819,0
9905.59606930109,1
9906.494827307719,0
9927.763039407373,1
9928.726989655451,0
9932.24529912382,1
9933.859967968835,0
9954.473351349091,1
9954.561335284893,0
9958.955611065538,1
9959.468004432489,0
9963.437870781985,1
9965.623816776808,0
9967.920130498432,1
9968.049259324834,0
9972.402390214879,1
9972.733206324572,0
