"queueLength:vector OppNet.Q1 ($0=17, $1=5, #0 - PreliminarySimulation-5-20191008-08:07:21-8328)",
0,0
1.745412092835,1
4.421177597459,0
12.730452379519,1
13.263532792377,0
20.951151135911,1
22.105887987295,0
23.591207177577,1
26.527065584754,0
28.931625339776,1
30.948243182213,0
34.005567634486,1
35.369420779672,0
38.29099605202,1
38.490227743916,2
39.790598377131,1
39.991219683785,0
48.318081401582,1
48.694035691037,0
55.103045204603,1
57.536390885955,0
59.327750927177,1
61.957568483414,0
69.304801099531,1
70.51842889659,2
70.781181761289,3
70.799923678332,2
71.000544984986,1
71.20116629164,0
74.124127988613,1
75.282183394779,0
79.407910266359,1
79.764443111226,0
81.188671959056,1
84.185620708685,0
84.492348990431,1
86.155663630813,2
86.161286286696,3
87.928442454284,4
88.606798306144,3
88.807419612798,2
89.008040919452,1
89.208662226106,0
92.050521321509,1
93.089058022591,0
95.769264881466,1
97.571317739038,0
103.541663521367,1
105.301924017182,2
106.119855017114,3
106.474755052944,2
106.675376359598,1
106.875997666252,0
111.589972643458,1
115.37819236685,0
117.919873201278,1
119.648670869419,2
119.799369964309,1
119.999991270963,0
120.756731215077,1
124.281629680756,0
124.348978347119,1
124.48225098741,0
132.240774082779,1
132.56821010727,2
133.185066994662,1
133.385688301316,0
136.50548373278,1
137.667326711109,0
138.707485105467,1
142.088504308568,0
144.354322965115,1
144.984817026124,2
146.246931219635,3
146.509681906027,2
146.710303212681,1
146.910924519335,0
162.80921444799,1
164.255474414851,0
164.794378154709,1
165.146376376578,2
168.226134294199,3
168.67665201231,2
168.877273318964,1
169.077894625618,0
175.428583810859,1
177.580089326216,0
181.771604080328,1
181.821290416479,2
182.001266923675,1
182.201888230329,0
192.755816386982,1
193.732644922816,2
195.32588183504,1
195.526503141694,0
201.234992527712,1
204.229319148946,0
210.725288898521,1
212.040988411417,2
212.188940957812,3
213.071674343864,2
213.272295650518,1
213.472916957172,0
220.995848658641,1
221.97511165777,0
223.870465304316,1
226.396289255229,0
227.546930848516,1
230.817466852688,0
230.941896668389,1
231.018088159342,0
231.640674728261,1
235.299726569135,0
244.4417368064,1
246.769166189721,2
248.563259361512,1
248.763880668166,0
251.098153358438,1
253.045519077959,0
258.700356042542,1
259.006648057422,2
260.106414883244,3
261.384896991028,4
261.81991057813,5
261.887874272877,4
262.088495579531,3
262.289116886185,2
262.489738192839,1
262.690359499493,0
277.588012607117,1
279.694748900689,0
296.395532963611,1
297.379459290525,0
299.397367461591,1
301.800636887984,0
309.677703242429,1
310.642992082902,0
312.174575738707,1
313.774315675162,2
315.064169680361,1
315.264790987015,0
319.021293972482,1
319.546429396808,0
320.880380764854,1
323.967606994267,0
327.168009279346,1
327.599806272762,2
328.388784591726,1
328.58940589838,0
333.226946059186,1
336.580881361682,2
337.292221905632,1
337.492843212286,0
342.483739923801,1
344.495824314037,2
346.195659219538,1
346.396280526192,0
346.67504320376,1
350.677918935985,0
362.644826278789,1
363.941451728362,0
369.810425645584,1
370.677063660938,2
371.008445242255,3
372.78380692328,2
372.984428229934,1
373.185049536588,0
390.729743601736,1
391.591853292469,2
394.950777029563,1
395.151398336217,0
396.712274757749,1
399.43303674601,0
400.599568723662,1
403.854214343469,0
404.86157226659,1
408.275391940928,0
420.999363849499,1
421.538924733305,0
430.413332687877,1
430.501617920635,2
434.802457525682,1
435.003078832336,0
452.618638396796,1
456.969427631965,0
457.485657886004,1
460.932865020265,2
461.350595635111,3
461.390605229424,2
461.591226536078,1
461.791847842732,0
464.471224965195,1
465.872864945871,0
474.712761048149,1
474.776302259777,0
475.378450821042,1
479.197479857236,0
484.054022972647,1
484.78928848189,2
487.453474253553,3
488.039835052154,2
488.240456358808,1
488.441077665462,0
490.578440884448,1
492.522094768601,0
494.193435956645,1
494.903175707109,2
497.004354485048,1
497.204975791702,0
504.693263193277,1
505.907791798954,0
508.729484256471,1
510.328969396413,0
512.409334722224,1
514.750146993872,0
515.38898398719,1
519.171324591331,0
526.768080242177,1
528.013679786249,0
530.834160761175,1
532.434857383708,0
534.344873553233,1
536.616498630659,2
536.856034981167,1
537.056656287821,0
544.255929338232,1
545.759472295073,0
559.997319690283,1
563.444182684909,0
565.400930442499,1
567.865360282368,0
570.811368325909,1
571.705400895271,2
572.286537879827,1
572.487159186481,0
573.55303510775,1
573.808948626702,2
576.768797596274,1
576.969418902928,0
590.809462059566,1
594.435567947071,2
594.514590105098,1
594.715211411752,0
600.645207280281,1
603.418027419004,0
609.923693129334,1
612.260382613922,0
634.240910552228,1
634.366270601217,0
637.131700002673,1
638.176573308568,2
638.787448198676,1
638.98806950533,0
645.793511053811,1
646.270294094099,2
647.690885512582,1
647.891506819236,0
649.592111195424,1
650.05323713382,2
652.173145229029,1
652.373766535683,0
663.28178023264,1
665.497760140394,0
669.023829157133,1
669.918937737853,0
684.72300427014,1
687.603648127689,0
687.704922191431,1
687.804269434343,0
703.025266135356,1
705.349440636513,0
708.885573777667,1
709.770618233972,0
714.881977799073,1
718.61297342889,0
719.531437394109,1
722.300454991777,2
723.034151026349,1
723.234772333003,0
723.639995433948,1
725.953408272005,2
727.516410742796,1
727.71703204945,0
730.541207626981,1
731.449886080664,2
731.998670459243,1
732.199291765897,0
733.582664237255,1
736.48093017569,0
736.510057120266,1
736.681551482344,0
744.422291763356,1
745.384367489596,0
756.536758709218,1
758.647900281973,0
766.462975575305,1
767.490255476891,0
773.686782128342,1
774.705900998223,2
776.028792333592,3
776.332610671809,2
776.533231978463,1
776.733853285117,0
778.193918889875,1
780.814870388256,0
783.444407336496,1
785.297130104703,0
789.611546984304,1
789.718307702162,0
794.616001606803,1
798.56066289708,0
801.352782445919,1
802.981840494539,0
811.140573017762,1
811.824195689457,0
820.886114770859,1
823.659629644654,2
825.087728481834,1
825.288349788488,0
838.29425816367,1
838.412343393199,0
845.383453152661,1
845.600165464516,2
847.254698588117,1
847.455319894771,0
850.188101762686,1
851.736958304564,0
854.383002157529,1
856.158135902023,0
870.022270910106,1
873.842846291859,0
878.018648742928,1
878.049586086306,2
878.264023889318,1
878.464645195972,0
881.909341884927,1
882.34551317495,2
882.746283605765,1
882.946904912419,0
884.229081437477,1
887.228543322212,0
889.086301748842,1
890.232793046754,2
891.649720919671,1
891.850342226325,0
901.091016224657,1
904.974335831036,0
905.847536728469,1
909.395513428495,0
916.379288551096,1
918.237868623413,0
918.654756607127,1
922.43132477109,2
922.659046220872,1
922.859667527526,0
931.71642047208,1
932.191901406199,2
934.747896608017,3
935.983661132237,2
936.184282438891,1
936.384903745545,0
936.917824608103,1
940.465920848684,0
941.120092923673,1
944.948180565131,0
951.102060994821,1
952.511967504128,2
952.591167636581,3
953.790535760049,2
953.991157066703,1
954.191778373357,0
959.444999471272,1
962.071844662908,2
962.693973073955,1
962.894594380609,0
963.369741027339,1
963.601865954009,2
964.654753482843,3
967.176232790402,2
967.376854097056,1
967.57747540371,0
975.304463608546,1
976.079670104308,0
977.37077339734,1
980.500847701767,0
983.637892782807,1
984.922025299226,0
984.999864147625,1
985.12264660588,0
997.742620876938,1
998.246640210591,0
1003.149935954418,1
1004.8212783282,2
1007.088995405509,1
1007.289616712163,0
1026.462970185875,1
1029.255965511792,0
1044.486902438287,1
1044.959738514955,2
1046.940675901628,1
1047.141297208282,0
1056.379899071883,1
1058.781401065533,2
1058.792438686647,3
1060.265290812993,2
1060.465912119647,1
1060.666533426301,0
1063.86847229415,1
1064.347538927413,2
1064.74755052944,1
1064.948171836094,0
1068.4214145595,1
1069.229810245887,0
1072.188688630972,1
1072.915089431894,2
1073.712069962334,1
1073.912691268988,0
1074.53545147254,1
1078.194329678781,0
1081.653366474477,1
1082.61550727624,0
1082.98287845834,1
1087.036684873699,0
1094.575914817954,1
1095.879040068617,0
1103.06600703648,1
1104.721395263535,0
1107.869780761108,1
1108.154205026445,2
1109.142572860994,1
1109.343194167648,0
1117.353505642386,1
1118.0460101749,0
1126.576976255839,1
1126.888365369818,0
1127.673755318795,1
1131.309542967277,0
1133.595161610351,1
1133.917476615005,2
1135.730720564736,1
1135.93134187139,0
1137.812724540756,1
1139.82509730099,2
1140.212980281183,1
1140.413601587837,0
1144.37289754074,1
1144.69523999763,0
1151.48891801786,1
1153.537595192548,0
1158.827411855005,1
1162.379950387466,0
1163.256847490698,1
1166.801127984925,0
1169.765444014447,1
1170.582868525875,2
1171.222305582384,1
1171.422926889038,0
1179.744271020048,1
1180.12574289629,0
1192.524199070716,1
1193.389275688667,0
1209.788702162055,1
1211.073986078503,0
1214.1677477309,1
1215.495163675962,0
1216.704756539335,1
1219.916341273421,0
1239.840226450739,1
1240.075387389695,2
1242.022229260716,1
1242.22285056737,0
1242.379642090491,1
1242.423471874024,0
1244.514866040516,1
1246.504488977163,0
1251.850094049203,1
1252.196298881273,2
1255.407926291069,1
1255.608547597723,0
1259.411696151199,1
1259.890186007516,0
1301.59859448302,1
1302.369651584806,2
1304.101961982106,1
1304.30258328876,0
1305.259450376821,1
1308.431586296497,2
1308.584221698553,1
1308.784843005207,0
1310.479039984842,1
1311.795340383321,2
1313.066481415,1
1313.267102721654,0
1322.374331974682,1
1325.605563144021,2
1326.391096326365,1
1326.591717633019,0
1329.340884095211,1
1330.873356042812,0
1338.199107428103,1
1338.763680406603,2
1339.71571123773,1
1339.916332544384,0
1342.474974934843,1
1343.405039258317,2
1344.197970954177,1
1344.398592260831,0
1347.580845376633,1
1348.680230670624,0
1350.674002416317,1
1353.101408268083,0
1355.378164291809,1
1357.522585865542,0
1360.775448257572,1
1361.943763463001,0
1379.643729528569,1
1384.049651450296,0
1386.348962786995,1
1388.470829047755,0
1393.889176427816,1
1397.313184242673,0
1402.591658726303,1
1406.155539437591,0
1422.691896665128,1
1423.840249827427,0
1429.769659516519,1
1432.682605022345,0
1433.945737744778,1
1437.103782619804,0
1438.043833173368,1
1441.524960217263,0
1441.670601794712,1
1441.725581523917,0
1442.930241360352,1
1446.00721993371,0
1454.0584470236,1
1454.849575128628,0
1462.498407650059,1
1463.691930323546,0
1466.661385967384,1
1468.113107921005,0
1468.176462688957,1
1468.313729227659,0
1501.645541540263,1
1503.543610819665,0
1516.685035089477,1
1516.807143612042,0
1518.672102441447,1
1521.228321209501,0
1526.315955518674,1
1527.794925199603,2
1530.070676404419,1
1530.271297711073,0
1543.116914928903,1
1543.395291315784,0
1546.609234499651,1
1547.816468913243,0
1551.228780999195,1
1551.276566012473,2
1552.237646510702,1
1552.438267817356,0
1558.585525882383,1
1561.141083824608,0
1565.793944621502,1
1569.983439019526,0
1573.249365634746,1
1574.404616616985,0
1582.329040492594,1
1583.246971811903,0
1589.077332727854,1
1592.089327006821,0
1593.087209698959,1
1595.903062361198,2
1596.51050460428,1
1596.711125910934,0
1596.866485411235,1
1596.911747217588,0
1604.06055751676,1
1605.413941918186,0
1609.499207044628,1
1609.835119515645,0
1612.392078077065,1
1613.946803586988,2
1614.256297113104,1
1614.456918419758,0
1614.790602090083,1
1618.662667281776,2
1618.738556829551,1
1618.939178136205,0
1624.840859964661,1
1625.399428062784,2
1627.641994143457,1
1627.842615450111,0
1644.054024434166,1
1645.387786652281,0
1647.149608993501,1
1649.80896424974,0
1652.497978496224,1
1654.230141847199,0
1660.432528833365,1
1663.072497042117,0
1677.661079631352,1
1680.120618865514,2
1680.757207431953,1
1680.957828738607,0
1685.563290055854,1
1687.421469450819,2
1689.644930188061,3
1689.660644745859,2
1689.861266052513,1
1690.061887359167,0
1691.746909182029,1
1694.142904462306,0
1707.182600513265,1
1707.467519373671,0
1714.739809486506,1
1716.309874568589,0
1724.834859099253,1
1725.152229763507,0
1727.492137485874,1
1728.714277775942,2
1728.894303239937,3
1729.573407360966,2
1729.77402866762,1
1729.974649974274,0
1732.080024251752,1
1732.895493427458,2
1734.055667077413,1
1734.256288384067,0
1735.359692340206,1
1738.53792679386,0
1747.060338874517,1
1747.441364107766,0
1747.919887086773,1
1750.876709271373,2
1751.862541705225,1
1752.063163011879,0
1752.08899254575,1
1752.263784318533,0
1754.472874287757,1
1755.135163442096,2
1756.294633977995,3
1756.344801421672,2
1756.545422728326,1
1756.74604403498,0
1759.188335570937,1
1759.284669378151,2
1760.827061138119,1
1761.027682444773,0
1764.617142753692,1
1765.309320854566,0
1773.31230069809,1
1773.319882550216,2
1774.212758168472,1
1774.413379475126,0
1774.501001649746,1
1774.61400078178,0
1774.75648152957,1
1774.814622088434,0
1782.499569309915,1
1783.177277601366,0
1784.728575693467,1
1786.424259976658,2
1787.598455198825,1
1787.799076505479,0
1793.203695225813,1
1796.501892512731,0
1799.602783407361,1
1800.92307011019,0
1803.123075581588,1
1805.344247707649,0
1815.8667711523,1
1818.607780500026,0
1821.590560347596,1
1823.028958097485,0
1823.143305999077,1
1823.229579404139,0
1823.334098407685,1
1823.430200710793,0
1823.756767713033,1
1826.676210711332,2
1827.511217813932,1
1827.711839120586,0
